Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,169000,,,18.208553314208984,45.27726745605469,45.100521087646484,208.66285705566406,0.08986666666666668,0.001
,,,,,169107,303.6284,331,,,,,,
,,,,,169394,-233.55696,287,,,,,,
,,,,,169647,240.96144,253,,,,,,
,,,,,169822,28.687286,175,,,,,,
79.43236,175.47935,237.0527,-219.71631,489.9,170000,,,90.04547882080078,61.142887115478516,60.07229232788086,315.0815734863281,0.08933333333333333,0.001
,,,,,170290,192.27573,468,,,,,,
,,,,,170883,264.1661,593,,,,,,
,,,,,171000,,,22.40374183654785,80.15892791748047,80.2271957397461,141.2445831298828,0.0888,0.001
,,,,,171749,168.6488,866,,,,,,
,,,,,172000,,,42.95628356933594,44.33700942993164,43.78211975097656,154.0577850341797,0.08826666666666667,0.001
,,,,,172416,180.90892,667,,,,,,
,,,,,173000,,,15.349197387695312,45.683204650878906,45.1322021484375,115.47160339355469,0.08773333333333334,0.001
,,,,,173250,180.43909,834,,,,,,
,,,,,173400,-53.005558,150,,,,,,
,,,,,173520,8.859543,120,,,,,,
,,,,,174000,,,129.40530395507812,51.900657653808594,50.531402587890625,359.3609313964844,0.0872,0.001
,,,,,174081,251.81708,561,,,,,,
,,,,,174413,-192.90503,332,,,,,,
,,,,,174905,200.9009,492,,,,,,
,,,,,175000,,,77.69366455078125,65.53884887695312,65.1497573852539,303.76904296875,0.08666666666666667,0.001
,,,,,175390,197.15039,485,,,,,,
,,,,,175576,-182.5675,186,,,,,,
,,,,,175999,-134.24506,423,,,,,,
,,,,,176000,,,22.483983993530273,49.44322967529297,49.554046630859375,126.45842742919922,0.08613333333333334,0.001
,,,,,176690,-142.9435,691,,,,,,
,,,,,177000,,,12.059080123901367,68.38174438476562,68.63600158691406,100.60958099365234,0.08560000000000001,0.001
,,,,,177102,227.1629,412,,,,,,
,,,,,177486,166.9487,384,,,,,,
,,,,,177853,292.03693,367,,,,,,
,,,,,178000,,,14.128222465515137,68.33551025390625,68.11636352539062,97.23640441894531,0.08506666666666667,0.001
,,,,,178031,38.737778,178,,,,,,
,,,,,178757,-138.96814,726,,,,,,
,,,,,179000,,,10.890225410461426,66.72067260742188,66.66522216796875,72.37736511230469,0.08453333333333334,0.001
,,,,,179543,107.99792,786,,,,,,
,,,,,179796,-166.81726,253,,,,,,
92.19718,148.39095,250.17494,-227.54501,481.4,180000,,,34.561004638671875,67.48654174804688,67.85698699951172,301.44573974609375,0.084,0.001
,,,,,180337,274.15698,541,,,,,,
,,,,,180689,294.8037,352,,,,,,
,,,,,180964,260.2729,275,,,,,,
,,,,,181000,,,8.090232849121094,64.61407470703125,64.13343811035156,78.74610900878906,0.08346666666666668,0.001
,,,,,181109,1.9307938,145,,,,,,
,,,,,181579,221.90903,470,,,,,,
,,,,,181989,272.98523,410,,,,,,
,,,,,182000,,,6.364570140838623,75.84231567382812,75.3379898071289,71.19084930419922,0.08293333333333333,0.001
,,,,,182463,231.10593,474,,,,,,
,,,,,182954,228.85693,491,,,,,,
,,,,,183000,,,19.479248046875,68.94956970214844,69.56219482421875,106.26685333251953,0.0824,0.001
,,,,,183497,-139.43338,543,,,,,,
,,,,,184000,,,11.98245620727539,63.56309127807617,63.59699630737305,137.41043090820312,0.08186666666666667,0.001
,,,,,184125,117.45166,628,,,,,,
,,,,,184671,142.77045,546,,,,,,
,,,,,185000,,,11.011086463928223,76.43536376953125,76.17133331298828,74.38311004638672,0.08133333333333334,0.001
,,,,,185223,-206.33994,552,,,,,,
,,,,,185727,209.64908,504,,,,,,
,,,,,186000,,,11.46722412109375,64.658935546875,64.6908950805664,80.80646514892578,0.08080000000000001,0.001
,,,,,186477,123.69873,750,,,,,,
,,,,,186850,-10.532013,373,,,,,,
,,,,,187000,,,7.8068623542785645,60.382450103759766,61.0551872253418,88.83295440673828,0.08026666666666667,0.001
,,,,,187364,258.24753,514,,,,,,
,,,,,188000,,,6.8194260597229,62.121646881103516,62.40305709838867,57.229522705078125,0.07973333333333334,0.001
,,,,,188304,204.89291,940,,,,,,
,,,,,188436,-114.54178,132,,,,,,
,,,,,189000,,,12.342950820922852,65.57198333740234,66.79293823242188,144.10842895507812,0.0792,0.001
,,,,,189200,196.95801,764,,,,,,
,,,,,189756,232.18124,556,,,,,,
-93.321205,105.58169,214.77505,-168.40771,783.9,190000,,,15.417435646057129,63.025325775146484,62.313880920410156,198.31494140625,0.07866666666666668,0.001
,,,,,190342,228.32475,586,,,,,,
,,,,,191000,,,36.89689636230469,61.95240783691406,62.600433349609375,139.19326782226562,0.07813333333333333,0.001
,,,,,191051,215.77151,709,,,,,,
,,,,,191940,221.20651,889,,,,,,
,,,,,192000,,,53.15138626098633,65.08975219726562,66.14224243164062,188.43695068359375,0.0776,0.001
,,,,,192429,210.90958,489,,,,,,
,,,,,193000,,,87.37550354003906,79.86539459228516,78.88372802734375,204.0091094970703,0.07706666666666667,0.001
,,,,,193088,210.0509,659,,,,,,
,,,,,193487,241.644,399,,,,,,
,,,,,194000,,,25.110746383666992,50.4796142578125,51.38361358642578,131.78094482421875,0.07653333333333334,0.001
,,,,,194487,1.1590753,1000,,,,,,
,,,,,194804,215.05588,317,,,,,,
,,,,,195000,,,14.703760147094727,52.291316986083984,52.43150329589844,133.5478973388672,0.07600000000000001,0.001
,,,,,195188,274.25012,384,,,,,,
,,,,,195683,210.99973,495,,,,,,
,,,,,196000,,,39.985076904296875,48.199798583984375,48.36267852783203,177.498779296875,0.07546666666666668,0.001
,,,,,196343,240.78355,660,,,,,,
,,,,,196570,38.814713,227,,,,,,
,,,,,196848,257.08533,278,,,,,,
,,,,,197000,,,11.01723861694336,60.822391510009766,60.50328063964844,87.1265640258789,0.07493333333333334,0.001
,,,,,197392,228.31679,544,,,,,,
,,,,,198000,,,9.81983470916748,67.98738098144531,68.51278686523438,119.03034973144531,0.07440000000000001,0.001
,,,,,198073,226.01746,681,,,,,,
,,,,,198521,221.16318,448,,,,,,
,,,,,198797,-18.454834,276,,,,,,
,,,,,198914,22.007416,117,,,,,,
,,,,,199000,,,8.350915908813477,58.67218780517578,58.73549270629883,97.10108947753906,0.07386666666666666,0.001
,,,,,199769,167.7886,855,,,,,,
163.31076,85.52094,266.26154,-52.443188,505.5,200000,,,8.311416625976562,64.77619171142578,64.36163330078125,95.82916259765625,0.07333333333333333,0.001
,,,,,200046,213.83627,277,,,,,,
,,,,,200564,192.75967,518,,,,,,
,,,,,200879,282.74496,315,,,,,,
,,,,,201000,,,7.776784420013428,58.05143737792969,57.38603591918945,106.19316101074219,0.0728,0.001
,,,,,201449,210.25688,570,,,,,,
,,,,,201572,-98.14428,123,,,,,,
,,,,,201890,227.06894,318,,,,,,
,,,,,202000,,,9.70703411102295,58.25288009643555,58.67412185668945,74.02824401855469,0.07226666666666667,0.001
,,,,,202464,272.4748,574,,,,,,
,,,,,202588,-67.002716,124,,,,,,
,,,,,202728,5.876259,140,,,,,,
,,,,,202916,7.884346,188,,,,,,
,,,,,203000,,,15.526437759399414,59.250572204589844,59.3311767578125,91.84475708007812,0.07173333333333334,0.001
,,,,,203471,261.495,555,,,,,,
,,,,,203845,186.1955,374,,,,,,
,,,,,204000,,,22.157665252685547,45.11194610595703,45.52477264404297,111.3307876586914,0.07120000000000001,0.001
,,,,,204034,-190.88411,189,,,,,,
,,,,,204325,227.02673,291,,,,,,
,,,,,204627,242.59016,302,,,,,,
,,,,,204986,280.7973,359,,,,,,
,,,,,205000,,,19.72664451599121,55.63609313964844,56.02851104736328,102.9201431274414,0.07066666666666667,0.001
,,,,,205401,289.87637,415,,,,,,
,,,,,205817,232.27289,416,,,,,,
,,,,,206000,,,11.819967269897461,47.63416290283203,47.60576629638672,100.25761413574219,0.07013333333333334,0.001
,,,,,206375,151.14368,558,,,,,,
,,,,,206873,231.54372,498,,,,,,
,,,,,207000,,,6.430809020996094,74.62562561035156,74.53048706054688,59.4752311706543,0.06960000000000001,0.001
,,,,,207018,-24.32788,145,,,,,,
,,,,,207230,-94.887505,212,,,,,,
,,,,,208000,,,8.644973754882812,71.67300415039062,71.67179870605469,80.38323211669922,0.06906666666666667,0.001
,,,,,208125,237.2533,895,,,,,,
,,,,,208582,279.7717,457,,,,,,
,,,,,208834,266.54944,252,,,,,,
,,,,,209000,,,7.033280372619629,52.713600158691406,53.09169006347656,66.80783081054688,0.06853333333333333,0.001
,,,,,209050,15.735626,216,,,,,,
,,,,,209367,203.20198,317,,,,,,
,,,,,209739,-13.395721,372,,,,,,
-42.486416,156.48854,217.46336,-223.79501,317.9,210000,,,9.324930191040039,36.887088775634766,35.97068786621094,71.9688720703125,0.068,0.001
,,,,,210015,206.10034,276,,,,,,
,,,,,210588,269.87216,573,,,,,,
,,,,,211000,,,15.921067237854004,66.28843688964844,64.92166137695312,99.81478881835938,0.06746666666666667,0.001
,,,,,211030,189.57053,442,,,,,,
,,,,,211749,231.84984,719,,,,,,
,,,,,211898,-115.849594,149,,,,,,
,,,,,212000,,,14.937629699707031,45.338905334472656,45.0418815612793,86.6744613647461,0.06693333333333334,0.001
,,,,,212420,-119.07218,522,,,,,,
,,,,,213000,,,22.578981399536133,40.666141510009766,40.009578704833984,106.94879913330078,0.06640000000000001,0.001
,,,,,213333,214.42606,913,,,,,,
,,,,,213826,229.38919,493,,,,,,
,,,,,214000,,,9.854887008666992,54.02964782714844,53.75761413574219,88.0791015625,0.06586666666666667,0.001
,,,,,214542,197.10281,716,,,,,,
,,,,,215000,,,10.519762992858887,57.54173278808594,57.885467529296875,82.00314331054688,0.06533333333333333,0.001
,,,,,215178,-128.9902,636,,,,,,
,,,,,215464,204.04517,286,,,,,,
,,,,,215772,256.97968,308,,,,,,
,,,,,216000,,,21.20236587524414,49.47995376586914,50.31549072265625,114.6725845336914,0.0648,0.001
,,,,,216132,236.18443,360,,,,,,
,,,,,216697,190.11981,565,,,,,,
,,,,,217000,,,25.714460372924805,62.14176559448242,61.464149475097656,128.89883422851562,0.06426666666666667,0.001
,,,,,217158,196.0852,461,,,,,,
,,,,,217835,97.38201,677,,,,,,
,,,,,218000,,,11.155940055847168,63.665367126464844,63.99336242675781,80.30844116210938,0.06373333333333334,0.001
,,,,,218139,240.92702,304,,,,,,
,,,,,218890,201.01219,751,,,,,,
,,,,,219000,,,97.80440521240234,51.98956298828125,50.89754867553711,236.28952026367188,0.0632,0.001
,,,,,219462,193.81146,572,,,,,,
,,,,,219625,-303.58478,163,,,,,,
,,,,,219831,-78.216835,206,,,,,,
194.37437,122.34869,287.88794,-152.15216,352.0,220000,,,32.89166259765625,60.3450813293457,60.86924743652344,119.72824096679688,0.06266666666666668,0.001
,,,,,220061,266.37628,230,,,,,,
,,,,,220449,229.18094,388,,,,,,
,,,,,220644,-16.601723,195,,,,,,
,,,,,221000,,,5.855471611022949,55.66972732543945,55.532596588134766,76.49645233154297,0.06213333333333334,0.001
,,,,,221053,228.65178,409,,,,,,
,,,,,221310,271.813,257,,,,,,
,,,,,221895,211.75217,585,,,,,,
,,,,,222000,,,57.90672302246094,64.41498565673828,65.31575012207031,78.10787963867188,0.06160000000000001,0.001
,,,,,222337,201.46547,442,,,,,,
,,,,,222869,170.47873,532,,,,,,
,,,,,223000,,,33.6988639831543,55.764732360839844,54.80034637451172,386.14776611328125,0.06106666666666667,0.001
,,,,,223189,191.62299,320,,,,,,
,,,,,223664,226.77634,475,,,,,,
,,,,,224000,,,96.04808807373047,58.816802978515625,59.816009521484375,221.99249267578125,0.060533333333333335,0.001
,,,,,224096,223.48618,432,,,,,,
,,,,,224465,197.86823,369,,,,,,
,,,,,225000,,,80.63496398925781,59.40834426879883,59.65740203857422,286.9436340332031,0.060000000000000005,0.001
,,,,,225465,108.61155,1000,,,,,,
,,,,,225782,200.77628,317,,,,,,
,,,,,226000,,,8.45418930053711,63.44561767578125,63.2907600402832,85.10147857666016,0.05946666666666667,0.001
,,,,,226678,150.88449,896,,,,,,
,,,,,227000,,,17.277545928955078,66.85944366455078,66.8271713256836,171.74937438964844,0.05893333333333334,0.001
,,,,,227067,247.6019,389,,,,,,
,,,,,227311,271.7784,244,,,,,,
,,,,,227668,250.65363,357,,,,,,
,,,,,228000,,,7.911551475524902,66.79020690917969,66.1228256225586,78.70024871826172,0.0584,0.001
,,,,,228148,153.5491,480,,,,,,
,,,,,228687,-188.71869,539,,,,,,
,,,,,229000,,,26.02175521850586,53.45309066772461,53.37360382080078,68.79817199707031,0.05786666666666668,0.001
,,,,,229128,293.00946,441,,,,,,
,,,,,229616,252.08073,488,,,,,,
-13.244402,146.38112,224.84647,-175.45502,678.0,230000,,,11.623208999633789,45.64580154418945,45.74185562133789,99.00057220458984,0.05733333333333334,0.001
,,,,,230005,-211.05513,389,,,,,,
,,,,,230376,273.17194,371,,,,,,
,,,,,231000,,,62.86396026611328,58.55695343017578,57.93596649169922,277.5960693359375,0.0568,0.001
,,,,,231053,195.61694,677,,,,,,
,,,,,231416,264.9854,363,,,,,,
,,,,,231816,260.9971,400,,,,,,
,,,,,232000,,,12.092693328857422,41.12013626098633,41.56148910522461,74.72107696533203,0.05626666666666667,0.001
,,,,,232465,201.1625,649,,,,,,
,,,,,232710,-61.32276,245,,,,,,
,,,,,232864,-182.83511,154,,,,,,
,,,,,233000,,,26.748870849609375,27.90081024169922,28.026321411132812,129.13526916503906,0.055733333333333336,0.001
,,,,,233315,203.37938,451,,,,,,
,,,,,233663,217.58679,348,,,,,,
,,,,,233847,-251.68607,184,,,,,,
,,,,,234000,,,5.946433067321777,53.90627670288086,53.87088394165039,58.18415069580078,0.0552,0.001
,,,,,234100,215.5133,253,,,,,,
,,,,,234520,208.04794,420,,,,,,
,,,,,234789,231.14629,269,,,,,,
,,,,,234980,-38.24497,191,,,,,,
,,,,,235000,,,12.957609176635742,59.168968200683594,58.90557861328125,85.30389404296875,0.054666666666666676,0.001
,,,,,235528,175.28793,548,,,,,,
,,,,,235841,266.00903,313,,,,,,
,,,,,236000,,,12.041545867919922,49.35380172729492,49.37095642089844,101.4993667602539,0.05413333333333334,0.001
,,,,,236125,-1.545845,284,,,,,,
,,,,,236586,256.51636,461,,,,,,
,,,,,236993,251.5276,407,,,,,,
,,,,,237000,,,9.418123245239258,52.00025939941406,52.170082092285156,94.2474136352539,0.05360000000000001,0.001
,,,,,237375,210.85431,382,,,,,,
,,,,,238000,,,6.122281074523926,35.44419479370117,35.58061981201172,75.1427001953125,0.05306666666666667,0.001
,,,,,238059,202.49156,684,,,,,,
,,,,,238346,162.18332,287,,,,,,
,,,,,238613,212.20874,267,,,,,,
,,,,,238914,261.76282,301,,,,,,
,,,,,239000,,,158.99085998535156,47.244468688964844,45.64659881591797,577.0216064453125,0.052533333333333335,0.001
,,,,,239358,248.24283,444,,,,,,
25.887272,135.40521,201.76108,-155.57085,488.5,240000,,,14.961834907531738,46.17578887939453,45.770957946777344,86.29676055908203,0.052000000000000005,0.001
,,,,,240358,69.26558,1000,,,,,,
,,,,,240740,234.25482,382,,,,,,
,,,,,241000,,,19.476036071777344,26.738557815551758,27.316856384277344,175.5991973876953,0.05146666666666667,0.001
,,,,,241151,173.35684,411,,,,,,
,,,,,241529,228.4309,378,,,,,,
,,,,,241868,191.89001,339,,,,,,
,,,,,242000,,,8.366872787475586,61.50889587402344,61.424598693847656,73.57027435302734,0.050933333333333344,0.001
,,,,,242418,210.06018,550,,,,,,
,,,,,242967,244.81325,549,,,,,,
,,,,,243000,,,30.472352981567383,62.1046257019043,61.26631164550781,130.0912628173828,0.05040000000000001,0.001
,,,,,243122,-94.475426,155,,,,,,
,,,,,243406,221.28278,284,,,,,,
,,,,,243981,197.1949,575,,,,,,
,,,,,244000,,,6.874070167541504,49.61412048339844,49.34002685546875,74.02828979492188,0.04986666666666667,0.001
,,,,,244404,280.54773,423,,,,,,
,,,,,244667,292.7496,263,,,,,,
,,,,,245000,,,7.490294933319092,60.363365173339844,60.22419738769531,58.8440055847168,0.04933333333333334,0.001
,,,,,245450,227.19426,783,,,,,,
,,,,,246000,,,16.057077407836914,44.94215393066406,45.84025192260742,108.65737915039062,0.0488,0.001
,,,,,246394,231.64644,944,,,,,,
,,,,,246624,279.81488,230,,,,,,
,,,,,246921,237.37169,297,,,,,,
,,,,,247000,,,12.053520202636719,60.76828384399414,60.013023376464844,87.55482482910156,0.04826666666666667,0.001
,,,,,247279,153.22984,358,,,,,,
,,,,,247626,308.6579,347,,,,,,
,,,,,248000,,,5.522078514099121,50.58171463012695,50.885494232177734,58.47408676147461,0.047733333333333336,0.001
,,,,,248105,257.4947,479,,,,,,
,,,,,248367,232.6309,262,,,,,,
,,,,,248764,203.23718,397,,,,,,
,,,,,248919,18.050766,155,,,,,,
,,,,,249000,,,3.480245590209961,63.09075927734375,62.79115295410156,38.32483673095703,0.0472,0.001
,,,,,249556,288.82147,637,,,,,,
,,,,,249985,288.1598,429,,,,,,
30.307917,156.71881,245.37466,-134.96385,472.5,250000,,,11.096229553222656,47.13298797607422,46.900672912597656,102.96627807617188,0.046666666666666676,0.001
,,,,,250529,182.48862,544,,,,,,
,,,,,250861,213.7298,332,,,,,,
,,,,,251000,,,21.872272491455078,59.7437629699707,59.48120880126953,167.10353088378906,0.04613333333333334,0.001
,,,,,251586,257.177,725,,,,,,
,,,,,251824,-193.19382,238,,,,,,
,,,,,252000,,,15.40565013885498,56.563777923583984,56.67204666137695,101.7123031616211,0.0456,0.001
,,,,,252069,266.88943,245,,,,,,
,,,,,253000,,,9.719121932983398,64.76219177246094,65.20918273925781,82.2479248046875,0.04506666666666667,0.001
,,,,,253069,88.42717,1000,,,,,,
,,,,,253419,250.79791,350,,,,,,
,,,,,253681,-171.16064,262,,,,,,
,,,,,253807,-11.568153,126,,,,,,
,,,,,253943,-187.55821,136,,,,,,
,,,,,254000,,,8.450743675231934,53.326148986816406,53.729278564453125,70.81642150878906,0.044533333333333334,0.001
,,,,,254255,255.30551,312,,,,,,
,,,,,254588,157.30923,333,,,,,,
,,,,,254701,18.367462,113,,,,,,
,,,,,255000,,,17.158140182495117,51.84772872924805,52.23011016845703,100.4352035522461,0.04400000000000001,0.001
,,,,,255249,226.18277,548,,,,,,
,,,,,255592,-252.66042,343,,,,,,
,,,,,256000,,,42.12464904785156,53.57659912109375,53.855491638183594,104.71060180664062,0.043466666666666674,0.001
,,,,,256005,-255.01115,413,,,,,,
,,,,,256384,210.83423,379,,,,,,
,,,,,257000,,,17.026264190673828,62.436973571777344,62.14901351928711,100.02967071533203,0.04293333333333334,0.001
,,,,,257036,198.93573,652,,,,,,
,,,,,257844,218.78638,808,,,,,,
,,,,,257992,36.962692,148,,,,,,
,,,,,258000,,,11.499749183654785,50.16368103027344,50.188560485839844,83.87450408935547,0.04240000000000001,0.001
,,,,,258154,19.665657,162,,,,,,
,,,,,258468,297.47467,314,,,,,,
,,,,,259000,,,15.283552169799805,62.58179473876953,62.17974853515625,138.40676879882812,0.04186666666666667,0.001
,,,,,259138,198.74918,670,,,,,,
,,,,,259425,280.7378,287,,,,,,
,,,,,259922,212.75986,497,,,,,,
0.84355164,159.50008,248.8706,-193.81241,631.1,260000,,,75.99810791015625,63.16075134277344,64.68083953857422,307.55804443359375,0.04133333333333334,0.001
,,,,,260308,289.2424,386,,,,,,
,,,,,260617,245.75179,309,,,,,,
,,,,,261000,,,7.5041184425354,53.765235900878906,53.651336669921875,56.41347885131836,0.0408,0.001
,,,,,261022,238.44983,405,,,,,,
,,,,,261339,266.20685,317,,,,,,
,,,,,261605,214.49826,266,,,,,,
,,,,,262000,,,7.495448112487793,54.512054443359375,54.216739654541016,66.9771499633789,0.040266666666666666,0.001
,,,,,262067,196.2399,462,,,,,,
,,,,,262468,269.71588,401,,,,,,
,,,,,262929,152.3504,461,,,,,,
,,,,,263000,,,49.707862854003906,47.579994201660156,47.27027130126953,183.80075073242188,0.03973333333333334,0.001
,,,,,263312,222.1502,383,,,,,,
,,,,,263617,198.49973,305,,,,,,
,,,,,264000,,,9.566786766052246,53.36436080932617,53.20685577392578,67.74667358398438,0.039200000000000006,0.001
,,,,,264037,242.50755,420,,,,,,
,,,,,264272,-191.1604,235,,,,,,
,,,,,264674,225.70004,402,,,,,,
,,,,,265000,,,250.76528930664062,41.47808074951172,39.94369888305664,369.4855041503906,0.03866666666666667,0.001
,,,,,265125,261.2338,451,,,,,,
,,,,,266000,,,259.944580078125,47.532623291015625,46.19049072265625,318.9246520996094,0.03813333333333334,0.001
,,,,,266122,202.6171,997,,,,,,
,,,,,266445,217.90353,323,,,,,,
,,,,,266869,-226.15366,424,,,,,,
,,,,,267000,,,33.627052307128906,25.987934112548828,26.317337036132812,104.82833862304688,0.0376,0.001
,,,,,267195,291.90515,326,,,,,,
,,,,,267503,244.95796,308,,,,,,
,,,,,268000,,,30.584985733032227,50.36149215698242,51.38172912597656,142.102783203125,0.03706666666666668,0.001
,,,,,268276,138.28061,773,,,,,,
,,,,,269000,,,19.324214935302734,39.67795181274414,40.5245361328125,116.13439178466797,0.036533333333333334,0.001
,,,,,269064,149.98734,788,,,,,,
,,,,,269210,-149.31136,146,,,,,,
,,,,,269781,221.97891,571,,,,,,
133.27359,116.944046,275.9591,-30.173439,674.7,270000,,,15.112398147583008,43.61488723754883,43.40509796142578,93.55022430419922,0.036000000000000004,0.001
,,,,,270348,253.40134,567,,,,,,
,,,,,270610,268.19052,262,,,,,,
,,,,,270913,236.08926,303,,,,,,
,,,,,271000,,,26.324399948120117,55.93825149536133,55.22694396972656,131.9843292236328,0.035466666666666674,0.001
,,,,,271418,255.67322,505,,,,,,
,,,,,271812,-239.78326,394,,,,,,
,,,,,272000,,,25.81081771850586,56.30022430419922,55.96175003051758,142.28912353515625,0.03493333333333333,0.001
,,,,,272093,-97.12891,281,,,,,,
,,,,,272465,224.20001,372,,,,,,
,,,,,272839,266.02814,374,,,,,,
,,,,,273000,,,9.696459770202637,46.362953186035156,46.09650421142578,73.82186126708984,0.034400000000000014,0.001
,,,,,273280,219.28748,441,,,,,,
,,,,,273567,-285.1101,287,,,,,,
,,,,,274000,,,9.082512855529785,54.897216796875,54.8992805480957,108.79521942138672,0.03386666666666667,0.001
,,,,,274121,251.85896,554,,,,,,
,,,,,274606,150.82501,485,,,,,,
,,,,,275000,,,7.8712358474731445,54.447330474853516,54.09927749633789,58.314701080322266,0.03333333333333334,0.001
,,,,,275045,213.29443,439,,,,,,
,,,,,275547,275.3551,502,,,,,,
,,,,,276000,,,8.624095916748047,63.96982955932617,62.611000061035156,85.8497085571289,0.03280000000000001,0.001
,,,,,276062,286.78983,515,,,,,,
,,,,,276644,236.41968,582,,,,,,
,,,,,276963,227.79913,319,,,,,,
,,,,,277000,,,19.571094512939453,55.79859924316406,55.15350341796875,116.72456359863281,0.032266666666666666,0.001
,,,,,277387,190.05164,424,,,,,,
,,,,,277671,-151.37451,284,,,,,,
,,,,,278000,,,16.622804641723633,58.80535888671875,57.86964416503906,89.70317840576172,0.031733333333333336,0.001
,,,,,278048,304.2249,377,,,,,,
,,,,,278459,197.06685,411,,,,,,
,,,,,278805,256.35498,346,,,,,,
,,,,,279000,,,133.3833770751953,59.26186752319336,60.64948272705078,310.4544372558594,0.031200000000000006,0.001
,,,,,279358,209.21063,553,,,,,,
,,,,,279715,239.64684,357,,,,,,
79.379814,134.3699,219.78984,-112.3442,231.8,280000,,,27.777915954589844,59.42326354980469,59.60228729248047,109.15763092041016,0.03066666666666666,0.001
,,,,,280075,191.36597,360,,,,,,
,,,,,280453,231.59833,378,,,,,,
,,,,,280841,269.01718,388,,,,,,
,,,,,281000,,,99.91336822509766,52.423866271972656,51.400306701660156,209.938232421875,0.030133333333333345,0.001
,,,,,281019,180.79846,178,,,,,,
,,,,,281260,240.64503,241,,,,,,
,,,,,281596,208.87077,336,,,,,,
,,,,,281786,213.54657,190,,,,,,
,,,,,282000,,,74.411376953125,66.37350463867188,67.81617736816406,116.98912811279297,0.0296,0.001
,,,,,282051,203.53748,265,,,,,,
,,,,,282310,228.27725,259,,,,,,
,,,,,282631,241.66733,321,,,,,,
,,,,,283000,,,169.0911407470703,63.81044387817383,66.14540100097656,381.9310607910156,0.02906666666666667,0.001
,,,,,283034,144.29454,403,,,,,,
,,,,,283509,204.03314,475,,,,,,
,,,,,283771,-198.5656,262,,,,,,
,,,,,284000,,,230.5074005126953,56.47063446044922,55.06584548950195,702.0608520507812,0.02853333333333334,0.001
,,,,,284338,271.3845,567,,,,,,
,,,,,284588,222.46474,250,,,,,,
,,,,,284852,286.62006,264,,,,,,
,,,,,285000,,,12.299273490905762,61.50177764892578,61.981300354003906,99.83672332763672,0.027999999999999997,0.001
,,,,,285180,180.2291,328,,,,,,
,,,,,285677,262.06342,497,,,,,,
,,,,,286000,,,70.26602172851562,54.58895492553711,55.769840240478516,68.36720275878906,0.02746666666666668,0.001
,,,,,286206,224.16727,529,,,,,,
,,,,,286344,17.690926,138,,,,,,
,,,,,286546,201.82559,202,,,,,,
,,,,,286755,208.755,209,,,,,,
,,,,,286858,-36.17663,103,,,,,,
,,,,,286986,0.4938507,128,,,,,,
,,,,,287000,,,8.467463493347168,57.7150993347168,57.830238342285156,81.48301696777344,0.026933333333333337,0.001
,,,,,287208,239.07137,222,,,,,,
,,,,,287635,276.32166,427,,,,,,
,,,,,287920,-211.14355,285,,,,,,
,,,,,288000,,,64.5561752319336,59.14949035644531,59.483829498291016,135.54493713378906,0.026400000000000007,0.001
,,,,,288227,246.52934,307,,,,,,
,,,,,288580,223.30818,353,,,,,,
,,,,,288819,256.52527,239,,,,,,
,,,,,289000,,,53.39012908935547,63.02330780029297,63.936004638671875,186.88369750976562,0.025866666666666677,0.001
,,,,,289108,274.55933,289,,,,,,
,,,,,289478,255.83401,370,,,,,,
231.16753,74.57636,299.10138,57.29709,277.7,290000,,,9.66683578491211,68.16079711914062,68.45352935791016,118.25702667236328,0.025333333333333333,0.001
,,,,,290027,221.79951,549,,,,,,
,,,,,290346,246.92314,319,,,,,,
,,,,,290992,160.63733,646,,,,,,
,,,,,291000,,,8.415809631347656,60.2851676940918,60.12651062011719,87.72167205810547,0.024800000000000003,0.001
,,,,,291400,256.89618,408,,,,,,
,,,,,291529,-72.73433,129,,,,,,
,,,,,291755,257.6313,226,,,,,,
,,,,,291958,272.34454,203,,,,,,
,,,,,292000,,,144.0342559814453,66.66415405273438,63.936676025390625,486.7821044921875,0.024266666666666672,0.001
,,,,,292291,171.97751,333,,,,,,
,,,,,292486,260.203,195,,,,,,
,,,,,292924,309.33496,438,,,,,,
,,,,,293000,,,18.693599700927734,47.124244689941406,47.33758544921875,86.50493621826172,0.02373333333333333,0.001
,,,,,293274,199.69598,350,,,,,,
,,,,,293524,215.0534,250,,,,,,
,,,,,293692,-196.41324,168,,,,,,
,,,,,294000,,,46.892333984375,52.54418182373047,51.13362121582031,200.07191467285156,0.023200000000000012,0.001
,,,,,294009,-255.21362,317,,,,,,
,,,,,294864,272.00958,855,,,,,,
,,,,,295000,,,5.797978401184082,47.92033767700195,48.49459457397461,67.8062515258789,0.02266666666666667,0.001
,,,,,295311,271.23303,447,,,,,,
,,,,,295628,241.92618,317,,,,,,
,,,,,295904,310.50143,276,,,,,,
,,,,,296000,,,8.390857696533203,65.28602600097656,65.75982666015625,95.27189636230469,0.022133333333333338,0.001
,,,,,296129,16.81324,225,,,,,,
,,,,,296487,-19.218529,358,,,,,,
,,,,,296752,276.2597,265,,,,,,
,,,,,297000,,,60.36381149291992,58.01660919189453,58.79942321777344,99.0755386352539,0.021600000000000008,0.001
,,,,,297166,306.3839,414,,,,,,
,,,,,297551,216.85732,385,,,,,,
