Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,57000,,,22.314538955688477,-56.54710006713867,-55.57170867919922,146.33761596679688,0.6579999999999999,0.001
,,,,,57133,-318.80536,160,,,,,,
,,,,,57262,-55.344696,129,,,,,,
,,,,,57373,-139.98584,111,,,,,,
,,,,,57505,-162.55869,132,,,,,,
,,,,,57567,-97.743286,62,,,,,,
,,,,,57743,-310.11255,176,,,,,,
,,,,,57962,-267.53494,219,,,,,,
,,,,,58000,,,129.20004272460938,-55.055484771728516,-54.904911041259766,756.2919311523438,0.652,0.001
,,,,,58044,-122.05633,82,,,,,,
,,,,,58157,-138.19876,113,,,,,,
,,,,,58326,-103.34799,169,,,,,,
,,,,,58418,-47.923542,92,,,,,,
,,,,,58506,-68.99806,88,,,,,,
,,,,,58716,-194.88156,210,,,,,,
,,,,,58891,-216.13705,175,,,,,,
,,,,,59000,,,51.59807205200195,-41.81745147705078,-41.720088958740234,142.59983825683594,0.646,0.001
,,,,,59018,-63.52813,127,,,,,,
,,,,,59180,-52.562107,162,,,,,,
,,,,,59297,-137.10358,117,,,,,,
,,,,,59456,-49.533886,159,,,,,,
,,,,,59601,-73.5656,145,,,,,,
,,,,,59706,-74.41622,105,,,,,,
,,,,,59867,-248.36191,161,,,,,,
,,,,,59959,-35.201866,92,,,,,,
-680.2497,404.29355,-256.64368,-1324.9681,202.4,60000,,,63.59391403198242,-45.93658447265625,-46.515281677246094,133.3477020263672,0.6399999999999999,0.001
,,,,,60086,-63.603912,127,,,,,,
,,,,,60187,-239.56688,101,,,,,,
,,,,,60280,-235.01305,93,,,,,,
,,,,,60454,-298.5977,174,,,,,,
,,,,,60555,-268.86505,101,,,,,,
,,,,,60770,-125.94847,215,,,,,,
,,,,,60860,-317.5207,90,,,,,,
,,,,,60943,-68.85748,83,,,,,,
,,,,,61000,,,8.916091918945312,-22.538928985595703,-22.313770294189453,56.522666931152344,0.634,0.001
,,,,,61022,-107.78398,79,,,,,,
,,,,,61167,-182.71884,145,,,,,,
,,,,,61293,-220.96307,126,,,,,,
,,,,,61418,-198.68365,125,,,,,,
,,,,,61624,-146.32814,206,,,,,,
,,,,,61828,-375.2377,204,,,,,,
,,,,,61929,-160.75398,101,,,,,,
,,,,,62000,,,15.893951416015625,-16.09971046447754,-16.642311096191406,139.5850067138672,0.628,0.001
,,,,,62102,-195.67091,173,,,,,,
,,,,,62274,-117.321304,172,,,,,,
,,,,,62417,-27.762695,143,,,,,,
,,,,,62532,-180.62332,115,,,,,,
,,,,,62672,-47.29572,140,,,,,,
,,,,,62833,-186.16751,161,,,,,,
,,,,,62994,-84.74466,161,,,,,,
,,,,,63000,,,30.81231689453125,-3.6417038440704346,-2.6229043006896973,154.0392608642578,0.622,0.001
,,,,,63117,-77.42641,123,,,,,,
,,,,,63256,-91.960815,139,,,,,,
,,,,,63376,-146.38887,120,,,,,,
,,,,,63521,-144.6468,145,,,,,,
,,,,,63616,-134.96405,95,,,,,,
,,,,,63771,-163.03487,155,,,,,,
,,,,,63885,-106.72948,114,,,,,,
,,,,,64000,,,48.004173278808594,-13.119897842407227,-11.950407028198242,477.76031494140625,0.616,0.001
,,,,,64016,-114.56652,131,,,,,,
,,,,,64150,-115.043915,134,,,,,,
,,,,,64252,-17.199333,102,,,,,,
,,,,,64356,-48.50026,104,,,,,,
,,,,,64460,-80.67087,104,,,,,,
,,,,,64575,-140.26154,115,,,,,,
,,,,,64648,-69.1874,73,,,,,,
,,,,,64788,-15.175102,140,,,,,,
,,,,,64904,-95.487045,116,,,,,,
,,,,,65000,,,10.405086517333984,-22.697620391845703,-23.30080223083496,131.20272827148438,0.61,0.001
,,,,,65071,-73.29332,167,,,,,,
,,,,,65226,-15.455315,155,,,,,,
,,,,,65317,-94.82979,91,,,,,,
,,,,,65418,-75.82202,101,,,,,,
,,,,,65569,6.1385803,151,,,,,,
,,,,,65689,3.6705627,120,,,,,,
,,,,,65755,-71.196,66,,,,,,
,,,,,65829,-77.82176,74,,,,,,
,,,,,65992,-89.06988,163,,,,,,
,,,,,66000,,,72.47286987304688,-22.10687828063965,-21.8724422454834,163.35960388183594,0.604,0.001
,,,,,66128,-94.33085,136,,,,,,
,,,,,66202,-153.0774,74,,,,,,
,,,,,66363,-93.29692,161,,,,,,
,,,,,66506,-102.28195,143,,,,,,
,,,,,66662,-26.050262,156,,,,,,
,,,,,66786,2.724762,124,,,,,,
,,,,,66905,-139.68924,119,,,,,,
,,,,,67000,,,41.8284912109375,-34.663265228271484,-35.046875,169.7280731201172,0.598,0.001
,,,,,67100,-76.39251,195,,,,,,
,,,,,67199,-79.33239,99,,,,,,
,,,,,67317,-37.359966,118,,,,,,
,,,,,67417,-62.88676,100,,,,,,
,,,,,67593,-5.7059097,176,,,,,,
,,,,,67682,-107.78396,89,,,,,,
,,,,,67803,-90.172264,121,,,,,,
,,,,,67965,3.0181885,162,,,,,,
,,,,,68000,,,11.561777114868164,-29.937957763671875,-30.819622039794922,123.40906524658203,0.5920000000000001,0.001
,,,,,68037,-92.580215,72,,,,,,
,,,,,68111,-54.473644,74,,,,,,
,,,,,68241,-83.925575,130,,,,,,
,,,,,68346,-129.39594,105,,,,,,
,,,,,68467,-81.90129,121,,,,,,
,,,,,68569,-11.335403,102,,,,,,
,,,,,68696,-70.486694,127,,,,,,
,,,,,68819,-102.432846,123,,,,,,
,,,,,68904,-86.31551,85,,,,,,
,,,,,69000,,,63.9607048034668,-23.483463287353516,-22.978363037109375,189.51211547851562,0.586,0.001
,,,,,69014,-221.68285,110,,,,,,
,,,,,69140,-2.3635635,126,,,,,,
,,,,,69273,-136.32184,133,,,,,,
,,,,,69401,-93.92084,128,,,,,,
,,,,,69502,-255.9577,101,,,,,,
,,,,,69587,-105.50443,85,,,,,,
,,,,,69680,-37.66646,93,,,,,,
,,,,,69763,-60.43679,83,,,,,,
,,,,,69858,-55.02489,95,,,,,,
,,,,,69954,-124.12618,96,,,,,,
-419.62418,108.16102,-193.83488,-535.4207,588.7,70000,,,92.11973571777344,-63.76946258544922,-62.41688919067383,346.6388854980469,0.58,0.001
,,,,,70073,-54.06218,119,,,,,,
,,,,,70189,-316.992,116,,,,,,
,,,,,70302,-95.76742,113,,,,,,
,,,,,70427,-51.130474,125,,,,,,
,,,,,70532,-79.0878,105,,,,,,
,,,,,70608,-32.048973,76,,,,,,
,,,,,70722,-29.581032,114,,,,,,
,,,,,70827,-30.737892,105,,,,,,
,,,,,70900,-81.266945,73,,,,,,
,,,,,71000,,,8.957925796508789,-25.47079849243164,-25.246625900268555,73.99917602539062,0.5740000000000001,0.001
,,,,,71018,-99.575836,118,,,,,,
,,,,,71110,-47.31878,92,,,,,,
,,,,,71246,-41.61312,136,,,,,,
,,,,,71378,-22.711472,132,,,,,,
,,,,,71447,-106.700485,69,,,,,,
,,,,,71556,-104.13455,109,,,,,,
,,,,,71659,-81.380394,103,,,,,,
,,,,,71750,-37.40146,91,,,,,,
,,,,,71841,-33.73561,91,,,,,,
,,,,,71903,-96.45926,62,,,,,,
,,,,,71990,-61.023903,87,,,,,,
,,,,,72000,,,33.95428466796875,-45.35708236694336,-46.58539962768555,186.19261169433594,0.5680000000000001,0.001
,,,,,72104,-115.797615,114,,,,,,
,,,,,72213,-35.49769,109,,,,,,
,,,,,72307,-80.25074,94,,,,,,
,,,,,72428,-74.559296,121,,,,,,
,,,,,72532,-182.92517,104,,,,,,
,,,,,72650,-53.932404,118,,,,,,
,,,,,72763,-43.210815,113,,,,,,
,,,,,72872,-149.53923,109,,,,,,
,,,,,72948,-22.746086,76,,,,,,
,,,,,73000,,,18.12731170654297,-28.444591522216797,-29.176753997802734,142.3223114013672,0.5619999999999999,0.001
,,,,,73090,-143.6901,142,,,,,,
,,,,,73199,-63.603645,109,,,,,,
,,,,,73335,-64.1336,136,,,,,,
,,,,,73448,46.750946,113,,,,,,
,,,,,73554,-141.91888,106,,,,,,
,,,,,73690,-171.11832,136,,,,,,
,,,,,73840,-60.639267,150,,,,,,
,,,,,73939,-75.24212,99,,,,,,
,,,,,74000,,,15.508970260620117,-35.68079376220703,-35.518821716308594,76.1590805053711,0.556,0.001
,,,,,74017,-54.500233,78,,,,,,
,,,,,74118,-64.31075,101,,,,,,
,,,,,74235,-149.0814,117,,,,,,
,,,,,74324,-52.034683,89,,,,,,
,,,,,74445,-45.71549,121,,,,,,
,,,,,74557,-85.52289,112,,,,,,
,,,,,74655,-74.620964,98,,,,,,
,,,,,74752,-94.51338,97,,,,,,
,,,,,74849,13.444656,97,,,,,,
,,,,,74955,-106.621574,106,,,,,,
,,,,,75000,,,9.388679504394531,-45.345794677734375,-44.95538330078125,84.26811981201172,0.55,0.001
,,,,,75059,-12.487846,104,,,,,,
,,,,,75144,-25.930588,85,,,,,,
,,,,,75247,0.49488068,103,,,,,,
,,,,,75398,0.08930969,151,,,,,,
,,,,,75511,-64.90561,113,,,,,,
,,,,,75630,-79.36372,119,,,,,,
,,,,,75711,-33.59327,81,,,,,,
,,,,,75829,35.76924,118,,,,,,
,,,,,75921,11.049019,92,,,,,,
,,,,,76000,,,27.14664077758789,-35.95343017578125,-35.32749938964844,431.19232177734375,0.5439999999999999,0.001
,,,,,76005,-47.20258,84,,,,,,
,,,,,76127,-107.520996,122,,,,,,
,,,,,76214,24.516884,87,,,,,,
,,,,,76313,-101.495346,99,,,,,,
,,,,,76419,-44.367874,106,,,,,,
,,,,,76533,-117.41041,114,,,,,,
,,,,,76626,-23.346642,93,,,,,,
,,,,,76710,-113.47953,84,,,,,,
,,,,,76779,-46.40653,69,,,,,,
,,,,,76886,-20.696777,107,,,,,,
,,,,,76982,-175.612,96,,,,,,
,,,,,77000,,,27.80598258972168,-49.657169342041016,-50.85883331298828,94.26387023925781,0.538,0.001
,,,,,77105,25.439629,123,,,,,,
,,,,,77216,-72.48853,111,,,,,,
,,,,,77297,-51.900375,81,,,,,,
,,,,,77412,-6.0694427,115,,,,,,
,,,,,77498,-92.78014,86,,,,,,
,,,,,77584,-46.248253,86,,,,,,
,,,,,77678,-30.321228,94,,,,,,
,,,,,77821,-51.93013,143,,,,,,
,,,,,77917,-57.158924,96,,,,,,
,,,,,78000,,,8.126270294189453,-49.48820495605469,-49.61927795410156,52.12215805053711,0.532,0.001
,,,,,78035,-16.12458,118,,,,,,
,,,,,78135,-56.727806,100,,,,,,
,,,,,78249,5.329216,114,,,,,,
,,,,,78356,-24.495369,107,,,,,,
,,,,,78470,-44.542023,114,,,,,,
,,,,,78558,-79.82481,88,,,,,,
,,,,,78639,-58.86828,81,,,,,,
,,,,,78723,-39.85872,84,,,,,,
,,,,,78822,-77.09134,99,,,,,,
,,,,,78944,-50.410927,122,,,,,,
,,,,,79000,,,21.341737747192383,-59.024627685546875,-58.86481857299805,144.37193298339844,0.526,0.001
,,,,,79078,-0.9172516,134,,,,,,
,,,,,79189,-13.631004,111,,,,,,
,,,,,79286,-69.24106,97,,,,,,
,,,,,79394,-131.34395,108,,,,,,
,,,,,79485,-91.14417,91,,,,,,
,,,,,79557,-40.141495,72,,,,,,
,,,,,79624,-71.566414,67,,,,,,
,,,,,79694,-39.23754,70,,,,,,
,,,,,79757,-78.666916,63,,,,,,
,,,,,79850,0.50081635,93,,,,,,
,,,,,79944,-115.94171,94,,,,,,
7.87632,21.230242,54.93073,-23.00209,239.7,80000,,,15.538045883178711,-60.5297966003418,-60.24415588378906,101.50053405761719,0.52,0.001
,,,,,80033,-119.181526,89,,,,,,
,,,,,80202,-412.9581,169,,,,,,
,,,,,80343,-182.90286,141,,,,,,
,,,,,80507,19.869797,164,,,,,,
,,,,,80645,-87.19199,138,,,,,,
,,,,,80850,-76.36872,205,,,,,,
,,,,,81000,,,6.955288410186768,-37.819541931152344,-37.67146301269531,35.65768051147461,0.514,0.001
,,,,,81010,-51.356956,160,,,,,,
,,,,,81165,-24.08255,155,,,,,,
,,,,,81275,-8.516792,110,,,,,,
,,,,,81415,-47.998737,140,,,,,,
,,,,,81478,-74.95393,63,,,,,,
,,,,,81586,-88.26748,108,,,,,,
,,,,,81749,-43.8805,163,,,,,,
,,,,,82000,,,5.548592567443848,-40.69142150878906,-40.874168395996094,39.82828903198242,0.508,0.001
,,,,,82058,-88.6406,309,,,,,,
,,,,,82230,-157.16225,172,,,,,,
,,,,,82373,-33.963272,143,,,,,,
,,,,,82585,-18.40744,212,,,,,,
,,,,,82711,-128.84439,126,,,,,,
,,,,,82898,-43.840393,187,,,,,,
,,,,,83000,,,10.879987716674805,-33.074275970458984,-33.22127151489258,130.58810424804688,0.502,0.001
,,,,,83060,-55.34497,162,,,,,,
,,,,,83287,-149.49988,227,,,,,,
,,,,,83753,-161.41092,466,,,,,,
,,,,,83887,-191.83322,134,,,,,,
,,,,,84000,,,11.960492134094238,-35.08533477783203,-35.816680908203125,28.472402572631836,0.4959999999999999,0.001
,,,,,84004,-88.24954,117,,,,,,
,,,,,84121,-156.92526,117,,,,,,
,,,,,84464,-130.68654,343,,,,,,
,,,,,84568,-181.47237,104,,,,,,
,,,,,84684,-92.10402,116,,,,,,
,,,,,84808,-199.74962,124,,,,,,
,,,,,85000,,,15.297621726989746,-36.58747863769531,-36.881561279296875,74.19480895996094,0.49,0.001
,,,,,85006,-67.36,198,,,,,,
,,,,,86000,,,9.297185897827148,-43.97148132324219,-44.71172332763672,49.5500373840332,0.484,0.001
,,,,,86006,-3.9010308,1000,,,,,,
,,,,,86145,-211.99889,139,,,,,,
,,,,,86295,-169.69739,150,,,,,,
,,,,,86410,-172.47551,115,,,,,,
,,,,,86572,22.905197,162,,,,,,
,,,,,86667,-178.05821,95,,,,,,
,,,,,86800,-37.757256,133,,,,,,
,,,,,86929,0.72122955,129,,,,,,
,,,,,87000,,,12.595016479492188,-44.28842544555664,-44.12730407714844,185.7858428955078,0.478,0.001
,,,,,87049,-36.41539,120,,,,,,
,,,,,87179,-101.05321,130,,,,,,
,,,,,87773,-190.16817,594,,,,,,
,,,,,87906,-50.145985,133,,,,,,
,,,,,88000,,,6.3218278884887695,-45.660736083984375,-45.77310562133789,44.82228088378906,0.472,0.001
,,,,,88055,-57.27864,149,,,,,,
,,,,,88240,12.984795,185,,,,,,
,,,,,88361,-2.015213,121,,,,,,
,,,,,88494,-51.729866,133,,,,,,
,,,,,88645,-100.16424,151,,,,,,
,,,,,88741,-116.22848,96,,,,,,
,,,,,88826,-106.42916,85,,,,,,
,,,,,88978,-176.35925,152,,,,,,
,,,,,89000,,,7.9991607666015625,-24.46684455871582,-24.24979019165039,62.79442596435547,0.46599999999999997,0.001
,,,,,89142,-110.595375,164,,,,,,
,,,,,89271,-22.515068,129,,,,,,
,,,,,89399,-49.855297,128,,,,,,
,,,,,89527,-106.65923,128,,,,,,
,,,,,89730,-27.888527,203,,,,,,
,,,,,89856,-161.82985,126,,,,,,
,,,,,89960,-65.916626,104,,,,,,
-52.614433,33.372646,1.0545044,-88.55412,335.1,90000,,,16.811870574951172,-35.41620635986328,-35.20986557006836,95.40493774414062,0.45999999999999996,0.001
,,,,,90133,-71.48251,173,,,,,,
,,,,,90269,-146.10925,136,,,,,,
,,,,,90915,-29.740372,646,,,,,,
,,,,,91000,,,34.12062454223633,-39.632415771484375,-39.388587951660156,125.94898223876953,0.45399999999999996,0.001
,,,,,91060,-38.390427,145,,,,,,
,,,,,91153,-89.626526,93,,,,,,
,,,,,91266,-101.52331,113,,,,,,
,,,,,91382,-37.067604,116,,,,,,
,,,,,91545,-83.10917,163,,,,,,
,,,,,91671,-100.82957,126,,,,,,
,,,,,91799,-48.181118,128,,,,,,
,,,,,92000,,,24.95290756225586,-46.561012268066406,-46.155067443847656,86.70051574707031,0.44800000000000006,0.001
,,,,,92003,-121.8443,204,,,,,,
,,,,,92206,-26.052528,203,,,,,,
,,,,,92346,-7.78656,140,,,,,,
,,,,,92482,-51.251553,136,,,,,,
,,,,,92647,22.563576,165,,,,,,
,,,,,92737,10.3791275,90,,,,,,
,,,,,92889,-91.40117,152,,,,,,
,,,,,92999,-105.251274,110,,,,,,
,,,,,93000,,,8.974750518798828,-35.201904296875,-35.31060791015625,55.07174301147461,0.44199999999999995,0.001
,,,,,93228,1.0019379,229,,,,,,
,,,,,93413,-86.99579,185,,,,,,
,,,,,93545,4.027748,132,,,,,,
,,,,,93725,-50.11892,180,,,,,,
,,,,,93833,-45.157455,108,,,,,,
,,,,,94000,,,11.562320709228516,-33.295875549316406,-33.035545349121094,60.76694107055664,0.43599999999999994,0.001
,,,,,94020,-129.42018,187,,,,,,
,,,,,94099,-119.76563,79,,,,,,
,,,,,94363,-12.982193,264,,,,,,
,,,,,94466,-138.7354,103,,,,,,
,,,,,94645,-83.50959,179,,,,,,
,,,,,94749,-39.734806,104,,,,,,
,,,,,94923,-37.44342,174,,,,,,
,,,,,95000,,,14.8612642288208,-31.22646141052246,-31.476221084594727,103.50927734375,0.43000000000000005,0.001
,,,,,95050,19.961784,127,,,,,,
,,,,,96000,,,40.30466842651367,-29.35572624206543,-30.381710052490234,112.07919311523438,0.42399999999999993,0.001
,,,,,96050,-33.91347,1000,,,,,,
,,,,,96170,-26.539696,120,,,,,,
,,,,,97000,,,13.93613052368164,-23.754484176635742,-24.36675262451172,106.54573059082031,0.41800000000000004,0.001
,,,,,97170,9.263198,1000,,,,,,
,,,,,97272,-114.556046,102,,,,,,
,,,,,97434,-2.067688,162,,,,,,
,,,,,97571,-77.24869,137,,,,,,
,,,,,97724,-116.41362,153,,,,,,
,,,,,98000,,,3.908700942993164,-42.83063507080078,-42.77619552612305,44.381752014160156,0.41200000000000003,0.001
,,,,,98048,-257.50323,324,,,,,,
,,,,,98171,-162.36424,123,,,,,,
,,,,,98425,-54.35225,254,,,,,,
,,,,,98564,14.645256,139,,,,,,
,,,,,99000,,,11.606342315673828,-34.701255798339844,-34.93498611450195,60.80589294433594,0.4059999999999999,0.001
,,,,,99564,84.96484,1000,,,,,,
-219.4208,37.54244,-169.42474,-267.79034,317.1,100000,,,11.942116737365723,-31.671512603759766,-31.3629207611084,125.38381958007812,0.4,0.001
,,,,,100564,0.19709873,1000,,,,,,
,,,,,101000,,,18.153284072875977,9.928016662597656,10.341249465942383,77.17353057861328,0.394,0.001
,,,,,101016,-26.900688,452,,,,,,
,,,,,102000,,,20.842498779296875,7.041990280151367,6.552182674407959,180.86697387695312,0.3879999999999999,0.001
,,,,,102016,103.18244,1000,,,,,,
,,,,,103000,,,23.518104553222656,-7.839704513549805,-7.910389423370361,218.99295043945312,0.382,0.001
,,,,,103016,86.52808,1000,,,,,,
,,,,,103178,-57.346153,162,,,,,,
,,,,,103388,-184.10956,210,,,,,,
,,,,,104000,,,26.1995849609375,-6.048063278198242,-6.410379886627197,182.2691650390625,0.376,0.001
,,,,,104388,50.652233,1000,,,,,,
,,,,,104630,-19.727112,242,,,,,,
,,,,,104796,-100.642,166,,,,,,
,,,,,104959,-39.560635,163,,,,,,
,,,,,105000,,,77.17684173583984,-23.540193557739258,-23.190975189208984,183.11798095703125,0.37,0.001
,,,,,105341,-175.1645,382,,,,,,
,,,,,105443,-11.334579,102,,,,,,
,,,,,105541,-22.621956,98,,,,,,
,,,,,106000,,,78.69819641113281,17.810741424560547,17.69698143005371,395.34344482421875,0.364,0.001
,,,,,106412,-172.10214,871,,,,,,
,,,,,106826,-55.93707,414,,,,,,
,,,,,106931,-48.585213,105,,,,,,
,,,,,107000,,,17.637039184570312,0.9568054676055908,0.14777421951293945,148.48004150390625,0.358,0.001
,,,,,107158,-56.534336,227,,,,,,
,,,,,107274,-56.063606,116,,,,,,
,,,,,107364,-155.55006,90,,,,,,
,,,,,107614,-61.853897,250,,,,,,
,,,,,108000,,,37.64638137817383,9.170668601989746,7.467142105102539,220.38478088378906,0.352,0.001
,,,,,108246,-133.88635,632,,,,,,
,,,,,108417,-52.994934,171,,,,,,
,,,,,108590,-71.18289,173,,,,,,
,,,,,108672,2.939148,82,,,,,,
,,,,,108792,-7.0522003,120,,,,,,
,,,,,109000,,,73.70585632324219,6.332925796508789,4.481679916381836,904.99169921875,0.346,0.001
,,,,,109792,52.618183,1000,,,,,,
,,,,,109891,-41.39074,99,,,,,,
,,,,,109968,-76.80297,77,,,,,,
40.62325,221.21785,196.8987,-563.9675,548.2,110000,,,42.03838348388672,-12.317621231079102,-12.905385971069336,246.78749084472656,0.3400000000000001,0.001
,,,,,110968,78.22532,1000,,,,,,
,,,,,111000,,,149.00112915039062,-24.838729858398438,-23.598350524902344,462.20306396484375,0.33399999999999996,0.001
,,,,,111406,-286.4057,438,,,,,,
,,,,,111511,-39.36176,105,,,,,,
,,,,,112000,,,92.17981719970703,-23.644689559936523,-23.415157318115234,843.35595703125,0.32799999999999996,0.001
,,,,,112511,125.63329,1000,,,,,,
,,,,,112627,-134.95332,116,,,,,,
,,,,,112758,14.046921,131,,,,,,
,,,,,113000,,,25.443384170532227,-9.072711944580078,-8.662958145141602,166.6481475830078,0.32200000000000006,0.001
,,,,,113017,-272.67908,259,,,,,,
,,,,,113115,-84.52435,98,,,,,,
,,,,,113305,6.132683,190,,,,,,
,,,,,113521,-519.55383,216,,,,,,
,,,,,113609,-162.11823,88,,,,,,
,,,,,113831,-12.045868,222,,,,,,
,,,,,113914,-20.208878,83,,,,,,
,,,,,113995,-11.06086,81,,,,,,
,,,,,114000,,,46.36524963378906,-29.21500587463379,-28.68675994873047,387.9624328613281,0.31599999999999995,0.001
,,,,,114095,-30.97528,100,,,,,,
,,,,,114188,-188.23256,93,,,,,,
,,,,,114342,15.608833,154,,,,,,
,,,,,114603,-549.59644,261,,,,,,
,,,,,114740,-104.00863,137,,,,,,
,,,,,114954,-299.32672,214,,,,,,
,,,,,115000,,,275.0458984375,-20.079851150512695,-21.137311935424805,1135.4207763671875,0.30999999999999994,0.001
,,,,,115024,-57.217434,70,,,,,,
,,,,,115195,6.5343475,171,,,,,,
,,,,,115401,-60.408398,206,,,,,,
,,,,,115501,35.25499,100,,,,,,
,,,,,115821,-246.85132,320,,,,,,
,,,,,115952,9.173241,131,,,,,,
,,,,,116000,,,61.821861267089844,-43.81562042236328,-45.000545501708984,266.30157470703125,0.30400000000000005,0.001
,,,,,116024,-84.26721,72,,,,,,
,,,,,116124,-27.469193,100,,,,,,
,,,,,116271,-35.663193,147,,,,,,
,,,,,116369,-143.50067,98,,,,,,
,,,,,116513,19.396553,144,,,,,,
,,,,,116725,-153.66554,212,,,,,,
,,,,,117000,,,31.092971801757812,-38.015892028808594,-39.120155334472656,202.4441680908203,0.29799999999999993,0.001
,,,,,117725,41.669483,1000,,,,,,
,,,,,117921,-48.225338,196,,,,,,
,,,,,117994,-105.06312,73,,,,,,
,,,,,118000,,,372.1489562988281,-23.210472106933594,-21.579988479614258,1454.4705810546875,0.29200000000000004,0.001
,,,,,118087,28.96106,93,,,,,,
,,,,,118238,-25.61168,151,,,,,,
,,,,,118332,27.29985,94,,,,,,
,,,,,118431,-315.1079,99,,,,,,
,,,,,118616,-324.53375,185,,,,,,
,,,,,118729,11.128006,113,,,,,,
,,,,,119000,,,77.6710205078125,-35.28839111328125,-33.41880416870117,287.28997802734375,0.28600000000000003,0.001
,,,,,119729,117.02159,1000,,,,,,
,,,,,119814,-285.2842,85,,,,,,
,,,,,119907,35.42218,93,,,,,,
24.966473,111.49868,199.06497,-153.05804,247.3,120000,,,111.01638793945312,-23.360397338867188,-22.73931884765625,430.98236083984375,0.2799999999999999,0.001
,,,,,120193,-59.029453,286,,,,,,
,,,,,120385,-430.43256,192,,,,,,
,,,,,120531,-323.88617,146,,,,,,
,,,,,120635,-22.82344,104,,,,,,
,,,,,120819,-196.51172,184,,,,,,
,,,,,120917,-318.6313,98,,,,,,
,,,,,121000,,,90.89073944091797,-18.35218048095703,-20.861692428588867,216.9244384765625,0.274,0.001
,,,,,121084,-245.02434,167,,,,,,
,,,,,121260,-149.55339,176,,,,,,
,,,,,121804,-476.4717,544,,,,,,
,,,,,122000,,,21.106693267822266,-19.639053344726562,-20.675569534301758,147.7376708984375,0.268,0.001
,,,,,122137,-282.1199,333,,,,,,
,,,,,122243,-145.08328,106,,,,,,
,,,,,122341,-36.284492,98,,,,,,
,,,,,122574,-417.02325,233,,,,,,
,,,,,122731,-160.39021,157,,,,,,
,,,,,122875,-166.91478,144,,,,,,
,,,,,123000,,,29.33797836303711,-18.09340476989746,-17.277265548706055,177.2930450439453,0.262,0.001
,,,,,123087,-224.30081,212,,,,,,
,,,,,123483,-161.80551,396,,,,,,
,,,,,123879,-396.0463,396,,,,,,
,,,,,124000,,,30.86731719970703,-16.31222152709961,-15.824007034301758,176.16233825683594,0.256,0.001
,,,,,124028,-14.915649,149,,,,,,
,,,,,124225,-258.7543,197,,,,,,
,,,,,124428,-24.97071,203,,,,,,
,,,,,124805,-436.2791,377,,,,,,
,,,,,125000,,,18.383129119873047,-7.699965000152588,-7.7349982261657715,114.54478454589844,0.25,0.001
,,,,,125127,-351.81183,322,,,,,,
,,,,,125282,-35.4233,155,,,,,,
,,,,,125575,13.629181,293,,,,,,
,,,,,126000,,,53.36994934082031,-24.755828857421875,-25.448379516601562,184.587890625,0.244,0.001
,,,,,126575,12.246302,1000,,,,,,
,,,,,127000,,,86.86788177490234,-14.370612144470215,-12.124937057495117,223.2909698486328,0.238,0.001
,,,,,127090,-264.97052,515,,,,,,
,,,,,127368,-100.80801,278,,,,,,
,,,,,127561,-197.96481,193,,,,,,
,,,,,127891,-214.71085,330,,,,,,
,,,,,128000,,,31.303569793701172,-24.06371307373047,-25.982383728027344,138.88893127441406,0.23199999999999998,0.001
,,,,,128078,-93.04795,187,,,,,,
,,,,,128420,-124.874084,342,,,,,,
,,,,,128825,-108.4245,405,,,,,,
,,,,,129000,,,62.426246643066406,-28.62407684326172,-29.19845962524414,336.05926513671875,0.22599999999999998,0.001
,,,,,129090,-401.30798,265,,,,,,
,,,,,129396,-142.5294,306,,,,,,
,,,,,129788,-111.260956,392,,,,,,
-372.98932,94.86675,-245.61258,-571.02014,459.1,130000,,,202.697998046875,-20.090225219726562,-20.492048263549805,736.3877563476562,0.21999999999999997,0.001
,,,,,130217,-258.87006,429,,,,,,
,,,,,130371,-104.401146,154,,,,,,
,,,,,130630,-178.14163,259,,,,,,
,,,,,130776,-165.16212,146,,,,,,
,,,,,131000,,,411.682861328125,-11.9932861328125,-13.591901779174805,783.8358764648438,0.21399999999999997,0.001
,,,,,131237,-454.2552,461,,,,,,
,,,,,131675,-133.99687,438,,,,,,
,,,,,131877,-262.3307,202,,,,,,
,,,,,132000,,,13.81415843963623,-14.24869441986084,-13.59562873840332,94.04295349121094,0.20799999999999996,0.001
,,,,,132556,-245.76752,679,,,,,,
,,,,,132797,-121.218315,241,,,,,,
,,,,,133000,,,111.46614074707031,-9.661876678466797,-10.544931411743164,1034.455322265625,0.20199999999999996,0.001
,,,,,133797,18.356348,1000,,,,,,
,,,,,134000,,,59.87656021118164,-12.566023826599121,-14.009798049926758,608.9019775390625,0.19599999999999995,0.001
,,,,,134015,-8.775246,218,,,,,,
,,,,,134819,-376.17874,804,,,,,,
,,,,,134932,7.0137634,113,,,,,,
,,,,,135000,,,75.00484466552734,-21.634735107421875,-23.13536834716797,296.8074951171875,0.18999999999999995,0.001
,,,,,135155,-155.5854,223,,,,,,
,,,,,135247,-88.83543,92,,,,,,
,,,,,135407,-111.514656,160,,,,,,
,,,,,136000,,,107.92350006103516,-11.857324600219727,-10.4685697555542,1274.1435546875,0.18400000000000005,0.001
,,,,,136407,112.86756,1000,,,,,,
,,,,,136564,-105.03472,157,,,,,,
,,,,,136700,-54.006794,136,,,,,,
