Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
245.9491,27.244993,289.04395,201.38289,279.4,160000,,,17.580385208129883,50.07520294189453,49.365848541259766,95.8835678100586,0.09466666666666668,0.001
,,,,,160416,254.26709,417,,,,,,
,,,,,160993,140.5913,577,,,,,,
,,,,,161000,,,10.415557861328125,62.91088104248047,62.32404327392578,76.66722106933594,0.09413333333333333,0.001
,,,,,161524,268.3393,531,,,,,,
,,,,,162000,,,7.520254135131836,35.32880401611328,35.82640838623047,54.0929069519043,0.0936,0.001
,,,,,162101,258.2013,577,,,,,,
,,,,,162516,209.71136,415,,,,,,
,,,,,162832,-132.26949,316,,,,,,
,,,,,163000,,,36.056968688964844,36.814727783203125,36.530662536621094,117.71076965332031,0.09306666666666667,0.001
,,,,,163532,-203.97647,700,,,,,,
,,,,,164000,,,11.317977905273438,46.50255584716797,47.36126708984375,85.45587158203125,0.09253333333333334,0.001
,,,,,164532,4.175765,1000,,,,,,
,,,,,165000,,,9.626168251037598,51.09954833984375,50.668636322021484,61.201271057128906,0.092,0.001
,,,,,165173,220.42387,641,,,,,,
,,,,,165771,233.60246,598,,,,,,
,,,,,166000,,,22.391780853271484,47.99199676513672,47.98310470581055,99.52059173583984,0.09146666666666667,0.001
,,,,,166164,176.78743,393,,,,,,
,,,,,166495,246.14095,331,,,,,,
,,,,,167000,,,8.25958251953125,59.110557556152344,59.26594543457031,46.578216552734375,0.09093333333333334,0.001
,,,,,167495,88.021706,1000,,,,,,
,,,,,168000,,,25.006973266601562,45.6963005065918,45.267818450927734,96.7862777709961,0.09040000000000001,0.001
,,,,,168016,192.28047,521,,,,,,
,,,,,168358,206.86708,342,,,,,,
,,,,,168691,295.8317,333,,,,,,
,,,,,169000,,,6.748522758483887,45.06503677368164,44.76111602783203,47.603092193603516,0.08986666666666668,0.001
,,,,,169073,226.02057,382,,,,,,
,,,,,169490,236.62883,417,,,,,,
,,,,,169915,172.1083,425,,,,,,
197.04602,79.30314,281.4642,-17.376877,282.1,170000,,,34.297119140625,46.565181732177734,47.03437042236328,268.498291015625,0.08933333333333333,0.001
,,,,,170051,-34.147026,136,,,,,,
,,,,,170481,229.56204,430,,,,,,
,,,,,170774,300.1399,293,,,,,,
,,,,,171000,,,12.82524299621582,51.69178771972656,51.904747009277344,69.78678131103516,0.0888,0.001
,,,,,171107,215.68402,333,,,,,,
,,,,,171694,175.81256,587,,,,,,
,,,,,172000,,,20.479082107543945,50.1909065246582,50.716331481933594,74.86750030517578,0.08826666666666667,0.001
,,,,,172359,250.94516,665,,,,,,
,,,,,172797,243.8042,438,,,,,,
,,,,,173000,,,11.02944278717041,40.75826644897461,40.40746307373047,92.09649658203125,0.08773333333333334,0.001
,,,,,173243,300.9325,446,,,,,,
,,,,,173625,293.82843,382,,,,,,
,,,,,173919,271.91257,294,,,,,,
,,,,,174000,,,9.972454071044922,49.98237228393555,49.83312225341797,52.691009521484375,0.0872,0.001
,,,,,174580,222.97133,661,,,,,,
,,,,,175000,,,22.883956909179688,40.991676330566406,41.639198303222656,99.96448516845703,0.08666666666666667,0.001
,,,,,175358,250.34055,778,,,,,,
,,,,,176000,,,6.510448932647705,58.70359420776367,58.278228759765625,59.62823486328125,0.08613333333333334,0.001
,,,,,176358,-48.85341,1000,,,,,,
,,,,,176686,298.95728,328,,,,,,
,,,,,177000,,,7.823160171508789,65.9196548461914,66.14720153808594,61.64220428466797,0.08560000000000001,0.001
,,,,,177077,253.68747,391,,,,,,
,,,,,178000,,,34.08979034423828,28.752498626708984,29.97566795349121,109.2573013305664,0.08506666666666667,0.001
,,,,,178077,55.437614,1000,,,,,,
,,,,,179000,,,14.509773254394531,45.400665283203125,45.42938232421875,81.25359344482422,0.08453333333333334,0.001
,,,,,179077,62.803215,1000,,,,,,
,,,,,179679,231.99698,602,,,,,,
73.13432,155.36453,227.05882,-271.4994,579.3,180000,,,88.49995422363281,46.35947799682617,44.70436096191406,309.4332275390625,0.084,0.001
,,,,,180273,230.0975,594,,,,,,
,,,,,180562,244.21623,289,,,,,,
,,,,,181000,,,10.998746871948242,61.45173645019531,61.29475021362305,56.31128692626953,0.08346666666666668,0.001
,,,,,181086,205.91257,524,,,,,,
,,,,,181461,-196.38246,375,,,,,,
,,,,,181894,236.79434,433,,,,,,
,,,,,182000,,,8.651589393615723,39.561397552490234,39.727699279785156,59.018253326416016,0.08293333333333333,0.001
,,,,,182407,266.29956,513,,,,,,
,,,,,183000,,,4.98207426071167,50.947078704833984,51.10543441772461,38.3311882019043,0.0824,0.001
,,,,,183071,167.84573,664,,,,,,
,,,,,183637,254.47736,566,,,,,,
,,,,,183828,-125.72126,191,,,,,,
,,,,,184000,,,12.65692138671875,38.218406677246094,38.591453552246094,100.01961517333984,0.08186666666666667,0.001
,,,,,184067,-17.424171,239,,,,,,
,,,,,184394,235.78082,327,,,,,,
,,,,,184801,281.0652,407,,,,,,
,,,,,185000,,,8.626550674438477,43.575740814208984,42.9722785949707,55.25606155395508,0.08133333333333334,0.001
,,,,,185029,297.3954,228,,,,,,
,,,,,185723,245.74612,694,,,,,,
,,,,,186000,,,17.14055824279785,53.59955596923828,53.133426666259766,69.58973693847656,0.08080000000000001,0.001
,,,,,186094,247.8828,371,,,,,,
,,,,,186654,248.3724,560,,,,,,
,,,,,187000,,,11.643783569335938,39.078529357910156,38.38230895996094,62.71254348754883,0.08026666666666667,0.001
,,,,,187009,-124.23812,355,,,,,,
,,,,,187654,74.13897,645,,,,,,
,,,,,188000,199.68556,346,,,,,,
,,,,,188000,,,7.99258279800415,57.60545349121094,57.73695373535156,71.34913635253906,0.07973333333333334,0.001
,,,,,188439,217.84671,439,,,,,,
,,,,,188925,134.5268,486,,,,,,
,,,,,189000,,,9.290365219116211,25.731178283691406,26.271738052368164,56.747528076171875,0.0792,0.001
,,,,,189491,243.27039,566,,,,,,
157.9865,35.377586,193.86365,97.54577,640.3,190000,,,25.58498764038086,45.174652099609375,44.830833435058594,97.89347076416016,0.07866666666666668,0.001
,,,,,190491,37.86398,1000,,,,,,
,,,,,190806,239.64354,315,,,,,,
,,,,,191000,,,14.660154342651367,55.810142517089844,55.07709884643555,65.68550109863281,0.07813333333333333,0.001
,,,,,191677,9.713989,871,,,,,,
,,,,,191854,16.896935,177,,,,,,
,,,,,192000,,,5.737666130065918,53.77538299560547,53.839603424072266,42.06669616699219,0.0776,0.001
,,,,,192203,265.54053,349,,,,,,
,,,,,192491,240.85411,288,,,,,,
,,,,,192843,239.79774,352,,,,,,
,,,,,193000,,,11.18353271484375,60.68109893798828,60.6860466003418,71.98143768310547,0.07706666666666667,0.001
,,,,,193438,228.08385,595,,,,,,
,,,,,194000,,,12.559663772583008,27.92094612121582,27.344284057617188,63.294227600097656,0.07653333333333334,0.001
,,,,,194145,205.93472,707,,,,,,
,,,,,194596,192.61633,451,,,,,,
,,,,,195000,,,14.564281463623047,28.11260223388672,27.93737030029297,65.25958251953125,0.07600000000000001,0.001
,,,,,195596,94.58778,1000,,,,,,
,,,,,196000,,,7.4602766036987305,57.56452560424805,58.155479431152344,69.91340637207031,0.07546666666666668,0.001
,,,,,196165,210.8309,569,,,,,,
,,,,,197000,,,6.191542625427246,39.293479919433594,39.40814971923828,45.52983856201172,0.07493333333333334,0.001
,,,,,197165,129.12923,1000,,,,,,
,,,,,197495,242.7622,330,,,,,,
,,,,,198000,,,8.437654495239258,46.46115493774414,46.1199951171875,62.80810546875,0.07440000000000001,0.001
,,,,,198018,239.86913,523,,,,,,
,,,,,198966,119.36566,948,,,,,,
,,,,,199000,,,5.220057010650635,46.247886657714844,46.841224670410156,35.7090950012207,0.07386666666666666,0.001
,,,,,199606,150.37698,640,,,,,,
24.587803,76.50045,186.83566,-74.85348,938.7,200000,,,18.752445220947266,39.361873626708984,39.46590805053711,105.62904357910156,0.07333333333333333,0.001
,,,,,200049,235.51134,443,,,,,,
,,,,,201000,,,17.20340347290039,47.530521392822266,47.47516632080078,98.07144927978516,0.0728,0.001
,,,,,201049,78.24783,1000,,,,,,
,,,,,201458,226.55008,409,,,,,,
,,,,,201813,248.16737,355,,,,,,
,,,,,202000,,,17.275529861450195,42.2717170715332,42.63606262207031,110.8586654663086,0.07226666666666667,0.001
,,,,,202527,216.22412,714,,,,,,
,,,,,202926,233.42293,399,,,,,,
,,,,,203000,,,18.94657325744629,35.6089973449707,35.04580307006836,133.64122009277344,0.07173333333333334,0.001
,,,,,203108,-203.13284,182,,,,,,
,,,,,204000,,,70.07222747802734,34.217185974121094,33.20288848876953,256.4017028808594,0.07120000000000001,0.001
,,,,,204085,163.11957,977,,,,,,
,,,,,204683,257.05682,598,,,,,,
,,,,,205000,,,14.39772891998291,39.631134033203125,38.821250915527344,70.39306640625,0.07066666666666667,0.001
,,,,,205090,258.56973,407,,,,,,
,,,,,205436,-234.57074,346,,,,,,
,,,,,205623,-66.26623,187,,,,,,
,,,,,206000,,,141.26332092285156,38.04339599609375,40.1710205078125,169.9906463623047,0.07013333333333334,0.001
,,,,,206140,179.3431,517,,,,,,
,,,,,206486,277.5688,346,,,,,,
,,,,,206836,283.2448,350,,,,,,
,,,,,207000,,,11.238941192626953,30.898998260498047,29.668107986450195,65.54656982421875,0.06960000000000001,0.001
,,,,,207131,237.46365,295,,,,,,
,,,,,207334,222.0658,203,,,,,,
,,,,,207631,277.42126,297,,,,,,
,,,,,207931,240.84001,300,,,,,,
,,,,,208000,,,12.527359962463379,42.0484619140625,41.3478889465332,100.7667007446289,0.06906666666666667,0.001
,,,,,208509,232.94666,578,,,,,,
,,,,,209000,,,23.62940216064453,23.817665100097656,24.41349983215332,106.92326354980469,0.06853333333333333,0.001
,,,,,209235,227.54572,726,,,,,,
,,,,,209517,289.54297,282,,,,,,
,,,,,209897,-142.5631,380,,,,,,
-132.28572,137.59355,271.05713,-245.02364,458.2,210000,,,32.501319885253906,29.530166625976562,28.172332763671875,113.94341278076172,0.068,0.001
,,,,,210234,261.9063,337,,,,,,
,,,,,210679,238.51997,445,,,,,,
,,,,,211000,,,8.08851432800293,53.089176177978516,52.60733413696289,73.19012451171875,0.06746666666666667,0.001
,,,,,211679,-34.99257,1000,,,,,,
,,,,,212000,,,9.260965347290039,42.776527404785156,42.680908203125,66.3232192993164,0.06693333333333334,0.001
,,,,,212004,203.17664,325,,,,,,
,,,,,212483,287.27643,479,,,,,,
,,,,,213000,,,11.93161678314209,34.9342155456543,35.70132827758789,93.62203979492188,0.06640000000000001,0.001
,,,,,213043,210.53952,560,,,,,,
,,,,,213193,0.56803894,150,,,,,,
,,,,,213532,264.22266,339,,,,,,
,,,,,213764,262.83185,232,,,,,,
,,,,,214000,,,37.983726501464844,49.604576110839844,50.0908317565918,130.4879608154297,0.06586666666666667,0.001
,,,,,214206,217.29572,442,,,,,,
,,,,,214588,253.2333,382,,,,,,
,,,,,214936,230.12646,348,,,,,,
,,,,,215000,,,31.527040481567383,43.07345199584961,42.36846160888672,171.24220275878906,0.06533333333333333,0.001
,,,,,215439,187.19885,503,,,,,,
,,,,,215585,-23.417236,146,,,,,,
,,,,,215961,288.93158,376,,,,,,
,,,,,216000,,,7.692920684814453,44.212677001953125,44.094024658203125,66.57971954345703,0.0648,0.001
,,,,,216122,-30.355453,161,,,,,,
,,,,,216233,18.83783,111,,,,,,
,,,,,216817,248.06985,584,,,,,,
,,,,,217000,,,10.519678115844727,39.50949478149414,39.614559173583984,57.13606643676758,0.06426666666666667,0.001
,,,,,217576,163.50977,759,,,,,,
,,,,,217985,278.3648,409,,,,,,
,,,,,218000,,,84.09043884277344,52.8143310546875,52.980079650878906,73.47086334228516,0.06373333333333334,0.001
,,,,,218287,-132.75343,302,,,,,,
,,,,,218672,226.79575,385,,,,,,
,,,,,219000,,,9.232095718383789,31.329248428344727,31.892709732055664,57.5735969543457,0.0632,0.001
,,,,,219192,281.07434,520,,,,,,
,,,,,219448,252.37051,256,,,,,,
,,,,,219675,211.82135,227,,,,,,
163.85129,93.407135,254.42401,-46.021927,421.1,220000,,,11.696002960205078,51.16975021362305,51.193172454833984,147.93984985351562,0.06266666666666668,0.001
,,,,,220098,254.6649,423,,,,,,
,,,,,220402,286.69647,304,,,,,,
,,,,,221000,,,13.85828971862793,38.225624084472656,37.95924758911133,67.80921936035156,0.06213333333333334,0.001
,,,,,221296,158.61899,894,,,,,,
,,,,,221565,287.5746,269,,,,,,
,,,,,221888,227.74625,323,,,,,,
,,,,,222000,,,7.832200527191162,31.753143310546875,31.694534301757812,56.85655975341797,0.06160000000000001,0.001
,,,,,222699,-197.03464,811,,,,,,
,,,,,223000,,,12.160913467407227,40.76727294921875,40.91621780395508,64.1673355102539,0.06106666666666667,0.001
,,,,,223031,240.60727,332,,,,,,
,,,,,223422,262.54758,391,,,,,,
,,,,,223873,272.27814,451,,,,,,
,,,,,224000,,,11.793235778808594,40.13928985595703,39.927433013916016,64.68278503417969,0.060533333333333335,0.001
,,,,,224438,288.40695,565,,,,,,
,,,,,225000,,,11.241064071655273,46.36738586425781,46.34710693359375,65.70960235595703,0.060000000000000005,0.001
,,,,,225147,273.40295,709,,,,,,
,,,,,225802,189.21036,655,,,,,,
,,,,,226000,,,16.16573715209961,45.02656555175781,45.33222198486328,59.82827377319336,0.05946666666666667,0.001
,,,,,226184,264.5465,382,,,,,,
,,,,,226407,-158.49234,223,,,,,,
,,,,,226924,278.35535,517,,,,,,
,,,,,227000,,,7.592366695404053,34.73908615112305,35.55198287963867,78.48728942871094,0.05893333333333334,0.001
,,,,,227235,305.20166,311,,,,,,
,,,,,227830,239.57315,595,,,,,,
,,,,,228000,,,22.39098358154297,40.22589111328125,39.34938049316406,104.14274597167969,0.0584,0.001
,,,,,228211,195.28375,381,,,,,,
,,,,,228681,256.55914,470,,,,,,
,,,,,228955,278.7303,274,,,,,,
,,,,,229000,,,23.093505859375,38.10871887207031,37.74553680419922,111.54423522949219,0.05786666666666668,0.001
,,,,,229458,186.60553,503,,,,,,
,,,,,229734,287.19916,276,,,,,,
,,,,,229962,237.44046,228,,,,,,
173.72644,98.74909,285.02637,-16.150284,419.7,230000,,,16.172950744628906,46.28620529174805,45.39183807373047,104.12797546386719,0.05733333333333334,0.001
,,,,,230313,274.9034,351,,,,,,
,,,,,230805,192.80026,492,,,,,,
,,,,,231000,,,7.04011344909668,61.517093658447266,61.65327453613281,68.77184295654297,0.0568,0.001
,,,,,231395,207.73709,590,,,,,,
,,,,,231948,254.90634,553,,,,,,
,,,,,232000,,,34.9013786315918,42.04924011230469,42.3363151550293,102.85384368896484,0.05626666666666667,0.001
,,,,,232424,170.56482,476,,,,,,
,,,,,232675,-168.02496,251,,,,,,
,,,,,232931,234.07912,256,,,,,,
,,,,,233000,,,17.29180145263672,44.97784423828125,43.707275390625,83.73445129394531,0.055733333333333336,0.001
,,,,,233165,216.88142,234,,,,,,
,,,,,233970,166.29967,805,,,,,,
,,,,,234000,,,14.972041130065918,45.21312713623047,44.7633171081543,83.533203125,0.0552,0.001
,,,,,234228,222.91373,258,,,,,,
,,,,,234486,267.7732,258,,,,,,
,,,,,235000,,,14.140544891357422,40.95537567138672,40.66423797607422,86.5030517578125,0.054666666666666676,0.001
,,,,,235020,262.83176,534,,,,,,
,,,,,235565,232.49889,545,,,,,,
,,,,,235697,-3.4504776,132,,,,,,
,,,,,236000,,,4.500147819519043,58.479461669921875,58.38713073730469,51.34090805053711,0.05413333333333334,0.001
,,,,,236247,219.05139,550,,,,,,
,,,,,236697,164.72516,450,,,,,,
,,,,,237000,,,29.549606323242188,43.16171646118164,44.01860809326172,130.1343994140625,0.05360000000000001,0.001
,,,,,237166,237.35713,469,,,,,,
,,,,,237584,-42.180946,418,,,,,,
,,,,,237917,272.54395,333,,,,,,
,,,,,238000,,,8.733999252319336,49.405982971191406,49.50115203857422,79.52499389648438,0.05306666666666667,0.001
,,,,,238244,253.01923,327,,,,,,
,,,,,238832,201.56949,588,,,,,,
,,,,,239000,,,8.63368034362793,41.65885925292969,41.486907958984375,64.93220520019531,0.052533333333333335,0.001
,,,,,239290,276.55615,458,,,,,,
,,,,,239628,127.49628,338,,,,,,
68.52777,92.10556,169.8104,-102.276184,489.7,240000,,,20.634014129638672,54.25072479248047,54.67130661010742,102.20124816894531,0.052000000000000005,0.001
,,,,,240012,278.40247,384,,,,,,
,,,,,240675,172.44225,663,,,,,,
,,,,,241000,,,72.04971313476562,59.886871337890625,58.054100036621094,265.8781433105469,0.05146666666666667,0.001
,,,,,241053,244.09933,378,,,,,,
,,,,,241338,232.07925,285,,,,,,
,,,,,241751,205.58086,413,,,,,,
,,,,,241940,285.6811,189,,,,,,
,,,,,242000,,,12.728132247924805,55.40211868286133,55.211090087890625,50.59675979614258,0.050933333333333344,0.001
,,,,,242139,284.74857,199,,,,,,
,,,,,242972,161.41684,833,,,,,,
,,,,,243000,,,4.05341911315918,60.32158660888672,60.045066833496094,43.08768081665039,0.05040000000000001,0.001
,,,,,243361,244.03333,389,,,,,,
,,,,,243869,202.32053,508,,,,,,
,,,,,244000,,,8.390975952148438,55.60963439941406,55.262596130371094,51.01505661010742,0.04986666666666667,0.001
,,,,,244132,259.99176,263,,,,,,
,,,,,244424,289.0476,292,,,,,,
,,,,,244740,198.11371,316,,,,,,
,,,,,245000,,,98.89338684082031,55.288352966308594,56.73628616333008,138.0804443359375,0.04933333333333334,0.001
,,,,,245154,252.13547,414,,,,,,
,,,,,245566,255.64075,412,,,,,,
,,,,,246000,,,13.417563438415527,56.91603088378906,57.434505462646484,123.7943344116211,0.0488,0.001
,,,,,246501,217.63017,935,,,,,,
,,,,,246760,239.9306,259,,,,,,
,,,,,247000,,,6.438625335693359,54.73053741455078,55.25611114501953,62.683040618896484,0.04826666666666667,0.001
,,,,,247112,233.55063,352,,,,,,
,,,,,247296,250.21347,184,,,,,,
,,,,,247928,255.51263,632,,,,,,
,,,,,248000,,,63.21452331542969,55.47871780395508,56.102378845214844,81.22522735595703,0.047733333333333336,0.001
,,,,,248267,201.67276,339,,,,,,
,,,,,248576,244.29002,309,,,,,,
,,,,,248991,193.10654,415,,,,,,
,,,,,249000,,,99.20711517333984,46.18528747558594,46.86323547363281,122.79552459716797,0.0472,0.001
,,,,,249705,229.73132,714,,,,,,
206.08008,74.51534,282.89453,46.510864,481.5,250000,,,11.41252326965332,53.48823928833008,53.76738357543945,77.02383422851562,0.046666666666666676,0.001
,,,,,250218,238.58421,513,,,,,,
,,,,,250699,260.30368,481,,,,,,
,,,,,251000,,,7.63238525390625,59.15271759033203,59.0,60.10898208618164,0.04613333333333334,0.001
,,,,,251543,245.06416,844,,,,,,
,,,,,251853,246.4211,310,,,,,,
,,,,,252000,,,14.57281494140625,67.65907287597656,67.36123657226562,72.46092987060547,0.0456,0.001
,,,,,252064,238.04225,211,,,,,,
,,,,,252330,229.69649,266,,,,,,
,,,,,252548,213.10916,218,,,,,,
,,,,,252924,239.74535,376,,,,,,
,,,,,253000,,,5.578113079071045,49.28716278076172,49.28337097167969,46.92353820800781,0.04506666666666667,0.001
,,,,,253145,254.58878,221,,,,,,
,,,,,253424,287.6761,279,,,,,,
,,,,,253954,236.79013,530,,,,,,
,,,,,254000,,,19.092613220214844,42.68888473510742,43.561676025390625,126.3381118774414,0.044533333333333334,0.001
,,,,,254070,32.794342,116,,,,,,
,,,,,254502,273.01355,432,,,,,,
,,,,,254788,270.68988,286,,,,,,
,,,,,254961,273.61197,173,,,,,,
,,,,,255000,,,10.944099426269531,54.72602844238281,54.30290985107422,134.69332885742188,0.04400000000000001,0.001
,,,,,255404,153.58133,443,,,,,,
,,,,,255671,227.95113,267,,,,,,
,,,,,255923,251.89548,252,,,,,,
,,,,,256000,,,7.9531025886535645,50.96266174316406,51.16131591796875,63.839351654052734,0.043466666666666674,0.001
,,,,,256188,305.41177,265,,,,,,
,,,,,256879,233.30869,691,,,,,,
,,,,,257000,,,5.202052116394043,43.583011627197266,43.451351165771484,45.958892822265625,0.04293333333333334,0.001
,,,,,257334,201.3172,455,,,,,,
,,,,,257809,168.34537,475,,,,,,
,,,,,258000,,,9.92664623260498,39.259727478027344,38.81040573120117,65.33782958984375,0.04240000000000001,0.001
,,,,,258056,240.30963,247,,,,,,
,,,,,258287,242.2471,231,,,,,,
,,,,,259000,,,11.154420852661133,42.6534423828125,42.254432678222656,88.71419525146484,0.04186666666666667,0.001
,,,,,259053,237.26923,766,,,,,,
,,,,,259279,-29.56173,226,,,,,,
135.87785,140.13591,238.38855,-242.13922,540.4,260000,,,26.125377655029297,45.367515563964844,44.75068283081055,90.03704833984375,0.04133333333333334,0.001
,,,,,260279,1.8531989,1000,,,,,,
,,,,,260611,301.14682,332,,,,,,
,,,,,261000,,,6.023866653442383,48.1056022644043,47.52865219116211,50.051700592041016,0.0408,0.001
,,,,,261611,22.719841,1000,,,,,,
,,,,,262000,,,16.987354278564453,41.41185760498047,41.36270523071289,67.50201416015625,0.040266666666666666,0.001
,,,,,262009,261.3573,398,,,,,,
,,,,,262391,262.89008,382,,,,,,
,,,,,262510,1.9442673,119,,,,,,
,,,,,262856,182.58258,346,,,,,,
,,,,,263000,,,61.630550384521484,45.673370361328125,46.23573303222656,178.8386993408203,0.03973333333333334,0.001
,,,,,263047,201.54047,191,,,,,,
,,,,,263387,217.39651,340,,,,,,
,,,,,263490,37.963013,103,,,,,,
,,,,,263698,8.718925,208,,,,,,
,,,,,264000,,,18.652812957763672,41.4661750793457,41.02732849121094,101.88518524169922,0.039200000000000006,0.001
,,,,,264081,253.6325,383,,,,,,
,,,,,265000,95.642105,919,,,,,,
,,,,,265000,,,3.8656225204467773,39.791744232177734,39.41750717163086,51.52752685546875,0.03866666666666667,0.001
,,,,,265556,260.755,556,,,,,,
,,,,,265976,210.35832,420,,,,,,
,,,,,266000,,,21.97161865234375,41.7122917175293,42.74121856689453,80.87122344970703,0.03813333333333334,0.001
,,,,,266284,208.24748,308,,,,,,
,,,,,266489,255.46745,205,,,,,,
,,,,,266607,-39.24733,118,,,,,,
,,,,,267000,,,478.99468994140625,46.289337158203125,44.285667419433594,815.728271484375,0.0376,0.001
,,,,,267030,215.9316,423,,,,,,
,,,,,267406,260.8463,376,,,,,,
,,,,,267591,290.31427,185,,,,,,
,,,,,267728,45.558212,137,,,,,,
,,,,,267991,254.61546,263,,,,,,
,,,,,268000,,,54.62742233276367,53.234405517578125,54.04341125488281,252.9772491455078,0.03706666666666668,0.001
,,,,,268523,298.72357,532,,,,,,
,,,,,268680,-192.18388,157,,,,,,
,,,,,268884,283.39252,204,,,,,,
,,,,,269000,,,11.700403213500977,41.19084548950195,41.28718948364258,82.47498321533203,0.036533333333333334,0.001
,,,,,269069,277.94666,185,,,,,,
,,,,,269211,-271.5378,142,,,,,,
,,,,,269510,206.9913,299,,,,,,
,,,,,269641,-31.924835,131,,,,,,
,,,,,269925,259.63223,284,,,,,,
132.79662,114.94122,287.59778,-108.01671,555.5,270000,,,3.2954745292663574,53.09214782714844,52.85606002807617,45.203617095947266,0.036000000000000004,0.001
,,,,,270256,-194.67256,331,,,,,,
,,,,,270415,-66.58525,159,,,,,,
,,,,,270766,167.7451,351,,,,,,
,,,,,271000,,,84.49847412109375,53.1503791809082,51.69911575317383,229.92330932617188,0.035466666666666674,0.001
,,,,,271139,260.3372,373,,,,,,
,,,,,271644,155.23006,505,,,,,,
,,,,,272000,,,35.72414779663086,52.070091247558594,52.613739013671875,115.69021606445312,0.03493333333333333,0.001
,,,,,272084,276.98724,440,,,,,,
,,,,,272529,246.35213,445,,,,,,
,,,,,272862,277.7704,333,,,,,,
,,,,,272984,-126.95682,122,,,,,,
,,,,,273000,,,30.76344108581543,32.82844543457031,33.44306945800781,246.69522094726562,0.034400000000000014,0.001
,,,,,273298,194.49951,314,,,,,,
,,,,,273426,-7.889969,128,,,,,,
,,,,,273695,192.54633,269,,,,,,
,,,,,273903,252.65921,208,,,,,,
,,,,,274000,,,14.569990158081055,39.774269104003906,40.411476135253906,158.97555541992188,0.03386666666666667,0.001
,,,,,274270,240.79941,367,,,,,,
,,,,,274830,140.31415,560,,,,,,
,,,,,274929,-316.1098,99,,,,,,
,,,,,275000,,,125.88612365722656,17.94355583190918,19.354877471923828,117.35324096679688,0.03333333333333334,0.001
,,,,,275093,-135.5215,164,,,,,,
,,,,,275296,-201.46135,203,,,,,,
,,,,,275652,205.2284,356,,,,,,
,,,,,275791,-120.91341,139,,,,,,
,,,,,276000,,,8.79563045501709,12.867050170898438,12.52371597290039,83.07013702392578,0.03280000000000001,0.001
,,,,,276430,233.48694,639,,,,,,
,,,,,276726,271.07184,296,,,,,,
,,,,,276832,-251.07022,106,,,,,,
,,,,,277000,,,28.059484481811523,15.955574035644531,15.576720237731934,111.0042953491211,0.032266666666666666,0.001
,,,,,277106,266.9765,274,,,,,,
,,,,,277191,-74.931046,85,,,,,,
,,,,,277353,-31.66114,162,,,,,,
,,,,,277586,252.6141,233,,,,,,
,,,,,278000,,,15.148375511169434,5.645201206207275,6.102542877197266,57.33694839477539,0.031733333333333336,0.001
,,,,,278126,197.86206,540,,,,,,
,,,,,278247,39.988953,121,,,,,,
,,,,,278330,26.943,83,,,,,,
,,,,,278445,-230.13481,115,,,,,,
,,,,,278563,4.681488,118,,,,,,
,,,,,278655,-198.16098,92,,,,,,
,,,,,278786,-141.67111,131,,,,,,
,,,,,278956,-14.997604,170,,,,,,
,,,,,279000,,,10.642972946166992,9.700990676879883,10.321148872375488,71.45621490478516,0.031200000000000006,0.001
,,,,,279091,-10.830353,135,,,,,,
,,,,,279216,-92.429726,125,,,,,,
,,,,,279365,11.679657,149,,,,,,
,,,,,279634,-132.24374,269,,,,,,
,,,,,279770,-7.878273,136,,,,,,
,,,,,279882,-43.102924,112,,,,,,
-75.662796,128.56723,175.08807,-202.45003,218.1,280000,,,17.63441276550293,26.598934173583984,25.504114151000977,92.12663269042969,0.03066666666666666,0.001
,,,,,280127,280.5987,245,,,,,,
,,,,,281000,,,35.99810791015625,35.13307571411133,34.17366409301758,97.25582122802734,0.030133333333333345,0.001
,,,,,281001,161.9288,874,,,,,,
,,,,,281519,192.39214,518,,,,,,
,,,,,282000,,,14.390743255615234,30.610034942626953,29.82338523864746,110.5657958984375,0.0296,0.001
,,,,,282344,179.37076,825,,,,,,
,,,,,282783,269.55408,439,,,,,,
,,,,,283000,,,85.89570617675781,35.79533386230469,36.27425765991211,262.00433349609375,0.02906666666666667,0.001
,,,,,283303,237.93181,520,,,,,,
,,,,,283529,-95.34808,226,,,,,,
,,,,,283830,258.7887,301,,,,,,
,,,,,284000,,,12.635943412780762,46.90998840332031,47.17546844482422,60.422725677490234,0.02853333333333334,0.001
,,,,,284315,274.3775,485,,,,,,
,,,,,284669,253.44373,354,,,,,,
,,,,,285000,,,55.43824005126953,36.42267608642578,37.918434143066406,208.0969696044922,0.027999999999999997,0.001
,,,,,285419,136.40402,750,,,,,,
,,,,,285660,218.6511,241,,,,,,
,,,,,285825,-98.388115,165,,,,,,
,,,,,286000,,,12.601540565490723,45.96700668334961,45.827396392822266,60.116153717041016,0.02746666666666668,0.001
,,,,,286269,-176.49615,444,,,,,,
,,,,,286561,203.05103,292,,,,,,
,,,,,286813,6.180107,252,,,,,,
,,,,,287000,,,28.987693786621094,57.425758361816406,58.28997039794922,93.23200988769531,0.026933333333333337,0.001
,,,,,287205,267.45587,392,,,,,,
,,,,,287657,261.47546,452,,,,,,
,,,,,287814,-64.323235,157,,,,,,
,,,,,288000,,,10.718372344970703,52.933448791503906,52.59711837768555,137.8607177734375,0.026400000000000007,0.001
,,,,,288134,263.04126,320,,,,,,
