Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-74.946365,55.25577,-15.35051,-245.4918,161.84615384615384,-59.90148,59.448307,1.9445114,-234.7731,145.35714285714286,17.9715633392334,1505.84912109375,69946,22.729095220565796,,33
-107.79238,75.134705,7.071636,-227.32744,148.0,-54.729046,30.546219,-5.9765873,-127.24892,141.33333333333334,16.81106948852539,1093.4825439453125,72066,23.416356086730957,,34
-60.59145,43.370255,6.3750954,-156.36118,187.33333333333334,-73.97652,49.841564,-34.195503,-227.30902,151.14285714285714,10.439837455749512,1116.9266357421875,74182,24.257122039794922,,35
-54.157475,30.873014,-20.793022,-124.82515,149.5,-99.581924,77.2627,-23.147736,-321.24533,168.23076923076923,3.0485517978668213,1593.630126953125,76369,25.012161016464233,,36
-97.03459,62.916443,-20.290611,-203.81488,211.1,-107.22571,70.86122,-21.906351,-235.46829,276.25,9.892335891723633,1957.9158935546875,78579,26.395859956741333,,37
-58.94222,46.38123,30.406792,-152.67307,187.91666666666666,-111.23373,65.795425,-43.249626,-234.88266,209.9,4.1334333419799805,1236.719482421875,80678,27.269495010375977,,38
-42.414146,30.389475,-7.155632,-118.37909,260.875,-61.842476,68.98846,22.327904,-207.08418,327.14285714285717,18.8847713470459,1762.833251953125,82968,28.93528699874878,,39
-109.800156,55.929928,-9.59436,-187.47903,321.7142857142857,-49.768993,81.08258,49.83338,-220.0016,206.8181818181818,14.269927024841309,1988.002685546875,85243,30.53580617904663,,40
-71.52877,78.91775,-1.4485016,-252.9683,304.42857142857144,-36.25258,53.616837,39.415695,-117.46835,275.25,20.085643768310547,1800.525634765625,87445,32.53286910057068,,41
-72.23235,60.83091,13.552483,-177.714,364.5,-54.074646,69.92669,26.569916,-210.51465,259.5,12.311269760131836,1475.2564697265625,89521,33.96886229515076,,42
-106.12775,86.55071,-18.062943,-260.63583,265.625,-74.607086,71.14799,-6.977936,-245.70107,229.55555555555554,7.5243754386901855,1411.3719482421875,91587,35.26761794090271,,43
-55.032898,65.549805,25.954681,-206.38266,309.5,-34.236385,31.424902,6.013813,-66.26144,446.2,15.665999412536621,1413.5513916015625,93818,37.36039710044861,,44
-64.6104,61.17195,4.114624,-197.1158,275.5,-110.26837,94.49055,-7.464218,-212.09439,507.0,8.725988388061523,1642.578857421875,95846,39.81021308898926,,45
-30.03248,53.901352,45.998337,-110.391304,408.42857142857144,-41.78736,37.07353,10.804337,-109.55084,286.2857142857143,10.868005752563477,1744.464111328125,97850,42.747967004776,,46
-33.18928,23.912487,-4.6983986,-70.11524,290.57142857142856,-44.977356,67.61047,29.81004,-156.51627,312.77777777777777,10.093194007873535,1395.1790771484375,100665,45.00044012069702,,47
-162.13329,136.96277,-14.74086,-344.66333,753.3333333333334,-84.05896,77.314384,7.385927,-196.87256,333.8333333333333,5.869091033935547,1330.92333984375,102668,47.34689211845398,,48
-27.443655,29.554773,13.984879,-52.952126,707.3333333333334,-79.70648,57.381176,4.788025,-178.42593,344.8333333333333,4.052157878875732,1616.4761962890625,104737,49.91155290603638,,49
-56.114033,50.074615,-13.443731,-136.9445,425.42857142857144,-61.782505,70.86919,1.6131592,-213.59494,349.8333333333333,7.057882785797119,1343.2789306640625,106836,52.5397789478302,,50
-45.016033,29.307198,-4.8380566,-85.599075,484.5,-21.027218,71.633934,58.41723,-169.89294,381.14285714285717,9.707697868347168,1370.470947265625,109504,56.360751152038574,,51
-49.522102,89.058846,43.35151,-195.76367,524.25,-70.00365,47.72488,17.734022,-106.63007,439.4,5.485363006591797,1346.3021240234375,111701,58.63106107711792,,52
-26.167694,30.023573,18.02612,-54.64657,512.0,-59.9493,55.49824,-13.359795,-182.39453,309.7142857142857,1.866430401802063,1350.703369140625,113869,61.159533977508545,,53
-21.98783,24.61007,9.20475,-59.41119,552.8,-35.99929,43.099384,-0.49068832,-108.8499,586.25,10.660767555236816,1151.027587890625,116214,64.14983224868774,,54
-20.4171,38.698215,27.881453,-103.473114,283.5,-26.980688,43.64267,19.222935,-85.52179,722.0,10.274175643920898,645.1112670898438,118380,66.99481225013733,,55
-93.20773,103.123184,10.964241,-262.18015,566.25,-27.02231,47.653633,44.649147,-98.88693,317.7142857142857,6.840225696563721,1190.8907470703125,120604,69.0659830570221,,56
-31.883305,37.203842,1.4806938,-103.175064,222.8,-7.6212454,25.341227,21.625923,-43.382263,624.75,9.536476135253906,1113.508056640625,123103,71.17840814590454,,57
-42.698013,56.65504,10.255987,-134.08844,515.75,-33.303684,77.229126,36.704475,-194.48613,339.6666666666667,6.726556777954102,1497.1605224609375,125141,73.21576309204102,,58
-27.412312,82.30057,43.321316,-164.70012,708.75,-59.420033,91.51233,21.409952,-230.84995,484.6,2.073200225830078,1239.0543212890625,127564,76.09245204925537,,59
11.761769,28.718971,36.22917,-28.546452,770.3333333333334,-12.760735,64.76363,52.0029,-77.52437,1000.0,6.907505989074707,858.6329345703125,129564,79.56741905212402,,60
-16.311808,19.04438,9.942154,-46.075424,339.57142857142856,-15.743993,61.605576,54.96655,-90.37815,363.8333333333333,6.128387928009033,831.5198974609375,131747,81.47058701515198,,61
-37.67969,29.889599,2.245781,-72.40208,469.0,30.846872,10.6938715,42.068672,16.455784,719.6666666666666,8.290987014770508,770.5902099609375,133906,84.87392091751099,,62
-13.862113,35.53559,33.770954,-63.20517,296.2857142857143,18.290157,26.077692,59.49385,-14.376915,511.0,6.798862457275391,1019.89892578125,136461,87.71172499656677,,63
7.846794,31.68037,47.3319,-30.230522,714.0,6.832109,24.222874,44.2656,-23.353836,473.8333333333333,7.320745468139648,657.6940307617188,139304,90.79928493499756,,64
-22.293503,38.80758,44.12229,-65.60392,555.4,28.894026,7.0163746,35.9104,21.877651,1000.0,7.069234371185303,841.1912231445312,141304,93.7489230632782,,65
-14.113476,42.065804,62.969692,-98.99488,302.375,35.57919,50.42181,93.07771,-46.262962,501.0,5.030691623687744,1181.4130859375,143809,95.97712707519531,,66
-9.843109,15.471628,10.551014,-26.904335,732.6666666666666,73.66057,11.834209,85.494774,61.826355,1000.0,7.353306770324707,591.3084716796875,145809,98.93155026435852,,67
-13.117032,37.364986,44.701927,-50.71772,259.0,26.05445,33.741364,96.54025,-4.3661118,441.8333333333333,5.11580228805542,721.1641845703125,148460,101.17401695251465,,68
6.9962206,24.093296,48.07306,-20.726273,213.1,-0.89737546,71.861595,86.081764,-118.303375,414.8,1.2490438222885132,1456.8385009765625,150534,102.75501418113708,,69
0.0033699037,25.435638,39.118805,-39.094006,200.6,43.269764,15.127416,63.14565,26.47836,729.0,5.261338233947754,630.954833984375,152721,104.53776407241821,,70
-8.734989,44.835518,23.902935,-72.13271,725.3333333333334,3.92795,15.693271,27.749725,-16.047657,347.0,1.3878446817398071,741.890380859375,154803,106.62337398529053,,71
11.762579,19.596323,33.486206,-21.377361,293.0,23.322397,48.676506,104.50277,-36.52928,457.1666666666667,3.666658639907837,767.919677734375,157546,108.87983822822571,,72
71.65416,74.058784,183.452,-11.456194,578.75,-14.387955,56.89978,33.426094,-174.67876,265.1,-1.0571167469024658,1437.853759765625,160197,110.84365892410278,,73
-5.619819,43.25853,114.75423,-52.9125,256.0,9.450128,31.327774,57.47508,-44.576836,266.0,2.2181742191314697,885.6546630859375,162591,112.55188822746277,,74
-8.693387,32.513504,60.631996,-35.303757,465.8333333333333,-12.547085,45.549835,55.48469,-80.194336,182.0,-3.829658269882202,1831.2611083984375,164593,114.39044499397278,,75
-8.718511,43.039433,28.068901,-82.475136,410.0,-25.25861,86.74692,91.98894,-174.78029,467.6,-2.010939359664917,1501.9625244140625,166931,116.9549720287323,,76
-48.95132,31.594418,-12.781943,-118.87683,250.875,-18.309927,62.96656,77.59305,-147.1936,292.3,-3.4629828929901123,1484.21142578125,169854,118.7088930606842,,77
-13.869629,77.09356,86.185,-125.190544,404.8,12.678536,67.16878,120.20694,-88.01313,364.75,2.8678994178771973,1164.218017578125,172772,121.01750922203064,,78
20.663263,80.450584,111.32057,-84.20012,710.0,-47.112293,74.43288,94.72055,-134.11115,351.8333333333333,-5.163798809051514,1496.0262451171875,174883,122.89756798744202,,79
-38.54522,78.81579,60.34343,-152.3161,425.8,-20.768229,42.071262,69.411316,-70.55366,285.1111111111111,-1.2357494831085205,757.4300537109375,177449,124.7739200592041,,80
-24.994078,85.02165,78.8166,-153.47629,410.4,5.806132,111.07417,169.37328,-153.00543,390.1666666666667,2.608410120010376,1660.4415283203125,179790,126.77982115745544,,81
-33.265995,83.170555,57.257,-138.67407,529.75,-20.798275,121.33712,144.76003,-164.37807,639.0,1.5733126401901245,946.7266235351562,182346,129.37478804588318,,82
57.69874,83.0494,140.74814,-25.350664,1000.0,84.68277,36.652367,120.97452,34.485752,730.0,7.556571006774902,729.9002075195312,184536,132.2320680618286,,83
-24.55864,88.86187,59.780804,-147.41164,814.6666666666666,-34.114502,161.81082,190.61835,-183.83698,689.3333333333334,-1.5222961902618408,1383.46044921875,186604,134.7630341053009,,84
-78.11861,143.96564,130.07712,-299.69348,532.0,-43.71109,136.20578,74.59056,-234.51129,745.0,-1.2305244207382202,1018.5272827148438,188839,137.52965807914734,,85
28.213032,59.04736,97.5488,-60.593224,639.75,-217.51367,51.589558,-156.15991,-282.38135,706.0,-13.187490463256836,1835.1966552734375,190957,140.4070382118225,,86
15.234974,47.69931,62.934284,-32.464336,1000.0,75.59379,124.12886,209.57556,-89.62451,812.3333333333334,5.729763507843018,913.3375244140625,193394,143.8939061164856,,87
16.51478,26.025824,53.078186,-5.4211197,763.3333333333334,70.923515,59.372555,130.29607,11.550961,1000.0,7.09706449508667,521.9697265625,195394,146.97380018234253,,88
-32.751244,20.391853,-11.771322,-60.310356,563.0,2.7518158,60.290043,72.73584,-90.38101,670.75,3.6530935764312744,746.4635620117188,198077,149.8380310535431,,89
87.110535,46.226883,127.22037,22.347801,836.3333333333334,80.69247,97.43406,220.6225,-13.286762,593.75,6.7680206298828125,1063.804931640625,200452,152.9068741798401,,90
28.966755,91.19852,197.91412,-78.53754,403.6,86.972946,37.1965,124.16945,49.77645,1000.0,5.957790851593018,363.8587646484375,202452,155.35755515098572,,91
49.286564,69.84375,150.02672,-25.415327,575.8,17.325092,101.48514,118.810234,-84.16005,1000.0,0.8544692397117615,697.5505981445312,204452,157.8268301486969,,92
28.839527,131.07936,189.9772,-157.56712,680.75,0.6098091,17.406675,21.806286,-21.186325,426.8,-0.26593583822250366,886.8524169921875,206586,160.16639518737793,,93
72.26522,38.838417,117.86082,22.945446,754.6666666666666,49.225086,57.88086,146.28333,2.3510895,554.0,4.66731595993042,757.6096801757812,209356,163.14641499519348,,94
-1.6865555,37.87796,29.264444,-68.85599,443.8,170.70345,61.13389,241.52466,92.34758,670.0,8.168212890625,1078.8017578125,211366,165.21315503120422,,95
136.76915,14.990461,155.47546,118.77734,871.6666666666666,75.83227,164.35277,193.24973,-156.59348,670.3333333333334,1.629404067993164,1851.3299560546875,213377,167.99189019203186,,96
150.39305,83.07073,250.55327,32.30357,409.8333333333333,102.99501,106.11865,213.35901,-10.469131,745.25,4.727687835693359,1043.32275390625,216358,170.76290702819824,,97
20.629333,140.45366,187.68192,-218.0784,541.0,79.22383,128.224,243.19063,-53.270416,417.4,2.5744848251342773,1680.1669921875,218445,172.90882515907288,,98
88.87608,139.79861,216.4989,-160.36595,471.6,109.199295,110.89014,212.93207,-55.222538,401.6,6.974150657653809,1530.8465576171875,220453,175.00017189979553,,99
25.464779,123.316345,175.19781,-163.23634,473.4,28.951569,179.83241,252.3143,-197.00363,446.6,-5.4419779777526855,2877.91650390625,222686,176.80105805397034,,100
106.226685,93.69355,192.79556,-18.894508,457.2,100.02234,112.62048,225.88904,-63.325375,409.8333333333333,3.485684871673584,1313.02490234375,225145,178.98995804786682,,101
66.82319,123.476105,218.8504,-58.813484,567.5,90.08579,106.890526,176.51318,-84.59123,480.8,1.064969778060913,1562.5712890625,227549,181.33848595619202,,102
-66.918976,151.30681,133.8118,-231.47934,702.3333333333334,-8.493015,193.03535,196.52692,-219.11862,592.75,-7.635573863983154,3068.803955078125,229920,183.81188917160034,,103
-59.42246,30.057858,-29.364601,-89.480316,1000.0,135.49828,140.23668,269.61307,-58.087406,699.6666666666666,-0.03867817297577858,1148.1795654296875,232019,186.94375014305115,,104
124.32054,118.90464,220.98051,-76.94185,609.75,35.812904,79.06441,120.29891,-66.889984,716.25,-5.8262786865234375,1033.54638671875,234884,190.33459091186523,,105
-18.915945,144.42279,140.43817,-209.23483,812.3333333333334,69.73934,85.57216,184.55598,-20.786125,831.0,-3.975292444229126,720.9458618164062,237377,193.92844319343567,,106
101.72699,102.22062,177.6341,-42.77311,688.6666666666666,-65.05356,2.8015575,-62.252003,-67.85512,1000.0,-8.27916145324707,638.7178955078125,239377,196.9101459980011,,107
183.76907,41.538704,230.03061,128.63086,619.0,-47.469234,27.88625,-19.582985,-75.355484,1000.0,-6.381319522857666,507.6789855957031,241377,199.5162169933319,,108
5.917063,109.30246,157.72768,-95.20126,903.3333333333334,11.851913,158.03648,172.51312,-203.03082,768.0,-5.425741195678711,1534.1396484375,243681,202.24613904953003,,109
-41.69971,178.73073,199.76266,-227.15302,719.3333333333334,-108.16665,17.493061,-94.795364,-132.87775,689.0,-7.319232940673828,2630.708251953125,245748,205.02125525474548,,110
42.52057,126.17721,177.86856,-103.50369,631.5,43.154835,113.225296,202.66647,-48.724487,807.6666666666666,-2.1750783920288086,586.3589477539062,248171,207.9058711528778,,111
39.970848,135.95549,224.50192,-171.51701,470.8,115.316536,58.105343,173.55122,20.970856,612.75,4.929478645324707,1467.8270263671875,250622,210.2008192539215,,112
101.51968,95.39511,212.73398,-20.222755,783.0,163.24864,53.717793,214.00348,88.91857,667.6666666666666,5.763650417327881,1463.754638671875,252625,213.0868170261383,,113
109.99504,75.61542,222.96246,16.46238,511.8,85.55503,152.42508,226.83214,-169.30212,446.8,4.016476154327393,2396.603759765625,254859,215.38341116905212,,114
179.37236,95.849236,249.33914,6.135708,413.8333333333333,158.43082,112.926125,239.82162,-36.315853,574.75,6.641873836517334,1601.2401123046875,257158,217.64244604110718,,115
-22.962627,143.72672,254.79803,-128.98175,470.6,122.356735,76.81541,237.3085,33.503773,418.6,6.262367248535156,2057.345947265625,259251,219.46488404273987,,116
121.428955,151.04611,267.72845,-124.03331,476.4,-38.123825,88.17519,74.38066,-136.03622,606.75,-5.7593536376953125,2558.877685546875,261678,221.59331393241882,,117
122.66052,126.79163,279.42517,-2.3026505,401.2,-33.174263,168.66287,271.34912,-181.16248,453.0,-7.891053676605225,3713.62646484375,263943,223.4684751033783,,118
120.612656,96.72698,253.7091,10.909645,334.14285714285717,104.25709,116.25928,264.95944,-58.872818,335.7142857142857,6.895320892333984,2628.779296875,266293,225.13941407203674,,119
122.747795,105.83632,249.99136,12.040794,288.0,68.459625,57.624313,186.30156,12.031624,255.125,3.076418876647949,2113.12646484375,268334,226.40152311325073,,120
32.46517,49.96086,161.73474,-12.915657,228.33333333333334,146.59514,76.12014,235.83197,37.402184,361.3333333333333,11.132401466369629,2068.59228515625,270502,227.68883204460144,,121
100.57088,88.26137,250.52953,-1.7793884,280.625,65.636024,72.355125,233.74475,9.228172,203.4,6.034690856933594,2404.65185546875,272536,228.95652413368225,,122
163.13783,95.2983,219.37708,-47.76368,376.0,80.450195,94.97719,253.96806,-12.152527,233.66666666666666,5.740243434906006,2544.667236328125,274639,230.37844705581665,,123
65.51124,68.53126,205.2636,12.007809,459.6666666666667,84.290085,74.15551,228.71802,10.359764,212.6,5.7733473777771,2207.86669921875,276765,232.12519693374634,,124
98.23341,131.85564,275.54877,-133.87549,290.25,94.572845,99.84399,271.95154,-53.51129,258.875,3.7213175296783447,2821.884033203125,278836,233.28678798675537,,125
146.21228,77.85816,228.16183,13.923248,291.5,20.137852,119.5889,187.7044,-129.6885,422.0,-5.145991802215576,3308.660888671875,280946,234.85986614227295,,126
-27.278254,40.609203,58.979805,-68.11615,370.8333333333333,27.002035,66.528885,134.13046,-58.30265,407.0,-3.9387214183807373,1701.990234375,282981,236.60485005378723,,127
97.61981,69.88762,174.7026,-8.376015,356.3333333333333,47.279034,141.31195,195.97243,-164.80406,379.8333333333333,-4.4746198654174805,3189.641845703125,285260,238.16595101356506,,128
-27.179996,128.96309,186.7907,-195.32545,466.6,156.88025,34.91889,190.66298,100.223076,566.0,3.1128880977630615,1437.611328125,287524,240.11612010002136,,129
-24.228674,127.913704,213.42476,-171.59454,595.2,30.808502,114.98695,193.0053,-60.396942,786.3333333333334,-6.031691551208496,791.2705688476562,289883,243.25469422340393,,130
-52.327152,51.940956,20.510468,-96.98036,704.6666666666666,-60.92747,28.303198,-39.582333,-100.92401,779.3333333333334,-9.941133499145508,987.00537109375,292221,246.35052704811096,,131
-91.53207,4.1898885,-86.15829,-96.38104,754.3333333333334,63.764824,173.73161,289.43146,-105.64693,653.5,-6.284213542938232,1641.661865234375,294835,249.85578203201294,,132
-26.63373,66.52094,65.0487,-90.731544,718.3333333333334,-112.39296,70.26988,-53.359756,-232.33562,607.0,-14.099740982055664,1481.0977783203125,297263,252.67278003692627,,133
-119.14039,17.259789,-101.8806,-136.40018,1000.0,-186.32762,30.317682,-153.63768,-226.699,819.3333333333334,-15.383797645568848,1413.27294921875,299721,255.49765610694885,,134
-42.251984,147.27069,165.34338,-160.57936,733.6666666666666,-148.86668,8.083838,-137.7192,-156.6365,781.6666666666666,-9.93321704864502,1058.7918701171875,302066,257.88737988471985,,135
-99.603226,6.727646,-92.87558,-106.33087,1000.0,-80.873055,22.712934,-50.12427,-104.2911,743.0,-6.629223346710205,670.6454467773438,304295,260.35543394088745,,136
-82.039955,20.575752,-61.464203,-102.61571,1000.0,-86.23767,62.43325,16.490513,-148.5535,685.0,-6.036281108856201,726.6610107421875,307035,262.91269612312317,,137
-82.7827,3.734562,-79.048134,-86.51726,1000.0,-64.035286,4.6418076,-59.39348,-68.67709,1000.0,-1.149190902709961,232.5481414794922,309035,266.36750316619873,,138
-76.66864,8.563145,-68.1055,-85.23179,1000.0,-45.93524,16.071894,-29.86335,-62.007137,1000.0,-0.06811463832855225,729.826904296875,311035,269.03384590148926,,139
-60.19345,14.86405,-45.329403,-75.0575,1000.0,-70.28162,14.559359,-55.722256,-84.84097,1000.0,-0.38597673177719116,219.3845977783203,313035,272.90951228141785,,140
-9.732979,5.321327,-4.4116516,-15.054306,1000.0,-28.521236,28.034115,-0.48712158,-56.55535,1000.0,1.2918388843536377,502.4890441894531,315035,275.5696530342102,,141
-10.242184,25.220402,14.978218,-35.462585,1000.0,-36.459496,13.578472,-22.881023,-50.037968,1000.0,1.7191131114959717,347.11431884765625,317035,278.5200800895691,,142
-69.612885,14.680431,-54.932457,-84.29332,1000.0,-23.324156,19.303495,-4.0206604,-42.62765,1000.0,2.934664249420166,331.6111755371094,319035,281.86558508872986,,143
34.359158,78.25497,144.766,-27.440113,875.0,63.330368,77.61486,172.15903,-3.4671555,839.0,4.680009365081787,998.989501953125,321552,286.534086227417,,144
122.882225,83.567924,199.80994,6.7202873,718.0,-66.06744,17.488335,-48.5791,-83.55577,1000.0,1.9432698488235474,695.6166381835938,323552,289.98968386650085,,145
70.37507,122.328514,206.67963,-90.03877,772.0,-38.88376,23.630096,-15.253662,-62.513855,1000.0,4.941649913787842,724.2966918945312,325552,293.4360120296478,,146
186.51074,11.333999,203.71405,173.75842,583.75,161.71497,63.372765,229.3258,76.96112,693.3333333333334,9.883068084716797,1748.69970703125,327632,296.207722902298,,147
162.79744,44.329327,197.89641,87.273895,592.25,131.36926,98.25436,207.99228,-7.329315,699.6666666666666,7.13618278503418,1281.52734375,329731,298.70942521095276,,148
137.41074,110.45645,207.85712,-53.63672,530.75,164.24413,17.162334,188.31433,149.50946,723.3333333333334,7.691676139831543,1512.1031494140625,331901,301.4102408885956,,149
196.91977,22.991116,219.54465,158.57214,529.0,166.31868,4.278457,169.3997,160.26837,681.6666666666666,8.775286674499512,1372.1405029296875,333946,303.89979100227356,,150
58.799183,149.17136,241.81374,-123.57829,728.0,151.81168,78.9996,215.85812,40.5108,752.0,4.802610397338867,1077.982666015625,336202,306.8245429992676,,151
212.93924,35.524826,273.27625,181.5433,583.0,68.29351,133.0836,228.73325,-97.13896,768.0,2.2057597637176514,1477.355712890625,338506,309.11892199516296,,152
136.55617,56.83984,190.16986,57.880936,731.0,179.43074,16.157572,202.08792,165.53513,678.0,7.632513046264648,1131.0540771484375,340540,311.90964913368225,,153
106.85348,83.091805,200.13165,-27.427567,655.0,171.37782,74.99237,243.13988,67.8696,670.6666666666666,7.455541133880615,892.0984497070312,342552,314.73931097984314,,154
-9.81575,140.03806,185.77258,-134.53372,699.3333333333334,95.3855,146.65894,223.2704,-109.96893,705.6666666666666,2.668794870376587,1546.2047119140625,344669,316.82061219215393,,155
188.7477,25.317474,223.52899,163.99783,712.6666666666666,124.955444,149.4525,252.85754,-129.37103,659.25,2.0259904861450195,1757.7171630859375,347306,319.6346962451935,,156
